CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-10,      52.45,    3258291,     580.32,      55.42,     524.91,       0.00,       0.00,      52.45,       0.00,     3014.0,      775.8,     -1.497,     -0.111,      1.285,        0.0,        0.0,        0.0,      0.000,      0.000,      90717,     134449,   -162.861,      0.000,      39.53,      12.34,      77.58,       0.00,    -15.419
-9,      51.73,    3474622,     580.32,      65.54,     514.79,       0.00,       0.00,      51.73,       0.00,     3014.3,      786.9,     -1.636,     -0.123,      1.283,        0.0,        0.0,        0.0,      0.000,      0.000,      91623,     134168,   -165.239,      0.000,      38.97,      12.25,      78.21,       0.00,    -17.179
-8,      51.08,    3697708,     580.32,      76.39,     503.94,       0.00,       0.00,      51.08,       0.00,     3014.6,      797.6,     -1.786,     -0.135,      1.281,        0.0,        0.0,        0.0,      0.000,      0.000,      92515,     133853,   -167.491,      0.000,      38.43,      12.15,      78.82,       0.00,    -19.099
-7,      50.51,    3925911,     580.32,      87.94,     492.39,       0.00,       0.00,      50.51,       0.00,     3014.7,      808.1,     -1.944,     -0.148,      1.280,        0.0,        0.0,        0.0,      0.000,      0.000,      93388,     133503,   -169.586,      0.000,      37.90,      12.06,      79.41,       0.00,    -21.191
-6,      50.01,    4157487,     580.32,     100.15,     480.18,       0.00,       0.00,      50.01,       0.00,     3014.7,      818.1,     -2.110,     -0.162,      1.278,        0.0,        0.0,        0.0,      0.000,      0.000,      94242,     133118,   -171.489,      0.000,      37.38,      11.97,      79.98,       0.00,    -23.463
-5,      49.59,    4390607,     580.32,     112.98,     467.35,       0.00,       0.00,      49.59,       0.00,     3014.3,      827.7,     -2.282,     -0.177,      1.277,        0.0,        0.0,        0.0,      0.000,      0.000,      95074,     132699,   -173.166,      0.000,      36.88,      11.87,      80.55,       0.00,    -25.922
-4,      49.25,    4623386,     580.32,     126.38,     453.94,       0.00,       0.00,      49.25,       0.00,     3013.7,      836.9,     -2.460,     -0.192,      1.275,        0.0,        0.0,        0.0,      0.000,      0.000,      95884,     132245,   -174.579,      0.000,      36.38,      11.77,      81.10,       0.00,    -28.575
-3,      48.98,    4853907,     580.32,     140.32,     440.00,       0.00,       0.00,      48.98,       0.00,     3012.6,      845.5,     -2.641,     -0.209,      1.274,        0.0,        0.0,        0.0,      0.000,      0.000,      96672,     131758,   -175.693,      0.000,      35.89,      11.67,      81.64,       0.00,    -31.425
-2,      48.79,    5080260,     580.32,     154.75,     425.57,       0.00,       0.00,      48.79,       0.00,     3011.2,      853.5,     -2.824,     -0.225,      1.272,        0.0,        0.0,        0.0,      0.000,      0.000,      97439,     131239,   -176.470,      0.000,      35.40,      11.56,      82.19,       0.00,    -34.474
-1,      48.68,    5300567,     580.32,     169.62,     410.70,       0.00,       0.00,      48.68,       0.00,     3009.3,      861.0,     -3.007,     -0.242,      1.271,        0.0,        0.0,        0.0,      0.000,      0.000,      98187,     130687,   -176.876,      0.000,      34.92,      11.45,      82.72,       0.00,    -37.724
0,      48.64,    5513021,     580.32,     184.89,     395.44,       0.00,       0.00,      48.64,       0.00,     3007.0,      867.9,     -3.188,     -0.259,      1.270,        0.0,        0.0,        0.0,      0.000,      0.000,      98915,     130106,   -176.876,      0.000,      34.44,      11.34,      83.26,       0.00,    -41.171
1,      48.68,    5715912,     580.32,     200.50,     379.83,       0.00,       0.00,      48.68,       0.00,     3004.3,      874.2,     -3.365,     -0.277,      1.268,        0.0,        0.0,        0.0,      0.000,      0.000,      99626,     129494,   -176.438,      0.000,      33.96,      11.22,      83.79,       0.00,    -44.813
2,      48.79,    5907657,     580.32,     216.40,     363.93,       0.00,       0.00,      48.79,       0.00,     3001.0,      879.8,     -3.536,     -0.294,      1.267,        0.0,        0.0,        0.0,      0.000,      0.000,     100322,     128856,   -175.534,      0.000,      33.47,      11.09,      84.33,       0.00,    -48.643
3,      48.98,    6086824,     580.32,     232.54,     347.79,       0.00,       0.00,      48.98,       0.00,     2997.3,      884.8,     -3.698,     -0.312,      1.266,        0.0,        0.0,        0.0,      0.000,      0.000,     101003,     128192,   -174.138,      0.000,      32.99,      10.96,      84.86,       0.00,    -52.653
4,      49.25,    6252156,     580.32,     248.87,     331.46,       0.00,       0.00,      49.25,       0.00,     2993.2,      889.2,     -3.851,     -0.329,      1.265,        0.0,        0.0,        0.0,      0.000,      0.000,     101671,     127504,   -172.227,      0.000,      32.51,      10.83,      85.39,       0.00,    -56.833
5,      49.59,    6402580,     580.32,     265.33,     314.99,       0.00,       0.00,      49.59,       0.00,     2988.5,      892.9,     -3.993,     -0.345,      1.264,        0.0,        0.0,        0.0,      0.000,      0.000,     102326,     126794,   -169.782,      0.000,      32.02,      10.69,      85.93,       0.00,    -61.171
6,      50.01,    6537222,     580.32,     281.88,     298.45,       0.00,       0.00,      50.01,       0.00,     2983.5,      896.0,     -4.121,     -0.361,      1.263,        0.0,        0.0,        0.0,      0.000,      0.000,     102971,     126066,   -166.789,      0.000,      31.54,      10.54,      86.46,       0.00,    -65.653
7,      50.51,    6655410,     580.32,     298.45,     281.88,       0.00,       0.00,      50.51,       0.00,     2977.9,      898.4,     -4.236,     -0.377,      1.262,        0.0,        0.0,        0.0,      0.000,      0.000,     103608,     125322,   -163.238,      0.000,      31.06,      10.39,      87.00,       0.00,    -70.266
8,      51.08,    6756673,     580.32,     314.99,     265.33,       0.00,       0.00,      51.08,       0.00,     2972.0,      900.1,     -4.335,     -0.391,      1.262,        0.0,        0.0,        0.0,      0.000,      0.000,     104234,     124565,   -159.122,      0.000,      30.57,      10.24,      87.53,       0.00,    -74.992
9,      51.73,    6840736,     580.32,     331.46,     248.87,       0.00,       0.00,      51.73,       0.00,     2965.6,      901.2,     -4.418,     -0.405,      1.261,        0.0,        0.0,        0.0,      0.000,      0.000,     104852,     123798,   -154.441,      0.000,      30.08,      10.09,      88.07,       0.00,    -79.815
10,      52.45,    6907513,     580.32,     347.79,     232.54,       0.00,       0.00,      52.45,       0.00,     2958.8,      901.6,     -4.485,     -0.418,      1.260,        0.0,        0.0,        0.0,      0.000,      0.000,     105461,     123023,   -149.198,      0.000,      29.60,       9.93,      88.60,       0.00,    -84.719
11,      53.25,    6957091,     580.32,     363.93,     216.40,       0.00,       0.00,      53.25,       0.00,     2951.7,      901.4,     -4.536,     -0.429,      1.259,        0.0,        0.0,        0.0,      0.000,      0.000,     106063,     122240,   -143.398,      0.000,      29.11,       9.77,      89.14,       0.00,    -89.684
12,      54.12,    6989716,     580.32,     379.83,     200.50,       0.00,       0.00,      54.12,       0.00,     2944.1,      900.5,     -4.570,     -0.440,      1.259,        0.0,        0.0,        0.0,      0.000,      0.000,     106658,     121457,   -137.053,      0.000,      28.62,       9.60,      89.67,       0.00,    -94.694
13,      55.06,    7005776,     580.32,     395.44,     184.89,       0.00,       0.00,      55.06,       0.00,     2936.2,      898.9,     -4.588,     -0.449,      1.258,        0.0,        0.0,        0.0,      0.000,      0.000,     107247,     120677,   -130.177,      0.000,      28.14,       9.43,      90.21,       0.00,    -99.731
14,      56.08,    7005783,     580.32,     410.70,     169.62,       0.00,       0.00,      56.08,       0.00,     2928.0,      896.7,     -4.589,     -0.457,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,     107832,     119900,   -122.788,      0.000,      27.65,       9.26,      90.74,       0.00,   -104.777
15,      57.17,    6990351,     580.32,     425.57,     154.75,       0.00,       0.00,      57.17,       0.00,     2919.4,      893.7,     -4.576,     -0.463,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,     108412,     119131,   -114.908,      0.000,      27.16,       9.09,      91.28,       0.00,   -109.816
16,      58.33,    6960183,     580.32,     440.00,     140.32,       0.00,       0.00,      58.33,       0.00,     2910.5,      890.1,     -4.548,     -0.468,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     108988,     118371,   -106.559,      0.000,      26.67,       8.92,      91.81,       0.00,   -114.831
17,      59.57,    6916047,     580.32,     453.94,     126.38,       0.00,       0.00,      59.57,       0.00,     2901.3,      885.7,     -4.506,     -0.471,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     109562,     117623,    -97.768,      0.000,      26.18,       8.74,      92.35,       0.00,   -119.808
18,      60.88,    6858763,     580.32,     467.35,     112.98,       0.00,       0.00,      60.88,       0.00,     2891.8,      880.5,     -4.451,     -0.473,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     110134,     116890,    -88.563,      0.000,      25.69,       8.56,      92.89,       0.00,   -124.732
19,      62.25,    6789184,     580.32,     480.18,     100.15,       0.00,       0.00,      62.25,       0.00,     2881.9,      874.5,     -4.384,     -0.473,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     110704,     116172,    -78.974,      0.000,      25.20,       8.38,      93.43,       0.00,   -129.589
20,      63.70,    6708185,     580.32,     492.39,      87.94,       0.00,       0.00,      63.70,       0.00,     2871.8,      867.6,     -4.307,     -0.471,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     111274,     115473,    -69.031,      0.000,      24.71,       8.20,      93.96,       0.00,   -134.367
21,      65.22,    6616651,     580.32,     503.94,      76.39,       0.00,       0.00,      65.22,       0.00,     2861.3,      859.6,     -4.220,     -0.468,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     111843,     114796,    -58.768,      0.000,      24.22,       8.02,      94.51,       0.00,   -139.054
22,      66.80,    6515460,     580.32,     514.79,      65.54,       0.00,       0.00,      66.80,       0.00,     2850.6,      850.4,     -4.124,     -0.462,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     112413,     114138,    -48.218,      0.000,      23.72,       7.84,      95.05,       0.00,   -143.641
23,      68.46,    6405483,     580.32,     524.91,      55.42,       0.00,       0.00,      68.46,       0.00,     2839.5,      839.8,     -4.021,     -0.455,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     112983,     113501,    -37.413,      0.000,      23.22,       7.65,      95.60,       0.00,   -148.116
24,      70.18,    6287569,     580.32,     534.26,      46.06,       0.00,       0.00,      70.18,       0.00,     2828.1,      827.5,     -3.911,     -0.445,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     113554,     112887,    -26.388,      0.000,      22.72,       7.47,      96.15,       0.00,   -152.472
25,      71.96,    6162542,     580.32,     542.82,      37.50,       0.00,       0.00,      71.96,       0.00,     2816.4,      813.0,     -3.795,     -0.433,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     114125,     112297,    -15.176,      0.000,      22.21,       7.28,      96.70,       0.00,   -156.700
26,      73.81,    6031198,     580.32,     550.55,      29.77,       0.00,       0.00,      73.81,       0.00,     2804.4,      795.7,     -3.675,     -0.417,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     114697,     111730,     -3.812,      0.000,      21.70,       7.09,      97.26,       0.00,   -160.793
27,      75.73,    5894297,     580.32,     557.44,      22.89,       0.00,       0.00,      75.73,       0.00,     2792.1,      774.4,     -3.552,     -0.397,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     115268,     111188,      7.673,      0.000,      21.18,       6.90,      97.83,       0.00,   -164.742
28,      77.71,    5752569,     580.32,     563.45,      16.87,       0.00,       0.00,      77.71,       0.00,     2779.3,      747.3,     -3.425,     -0.372,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     115839,     110672,     19.244,      0.000,      20.65,       6.70,      98.40,       0.00,   -168.539
29,      79.75,    5606706,     580.32,     568.57,      11.75,       0.00,       0.00,      79.75,       0.00,     2766.3,      711.0,     -3.297,     -0.338,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     116408,     110181,     30.871,      0.000,      20.13,       6.51,      98.98,       0.00,   -172.174
30,      81.86,    5457360,     580.32,     572.78,       7.54,       0.00,       0.00,      81.86,       0.00,     2752.8,      662.9,     -3.167,     -0.292,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     116976,     109715,     42.523,      0.000,      19.59,       6.31,      99.56,       0.00,   -175.633
31,      84.02,    5305039,     580.32,     574.52,       5.80,       0.00,       0.00,      84.02,       0.00,     2739.0,      618.2,     -3.037,     -0.246,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     117541,     109276,     54.170,      0.000,      19.05,       6.11,     100.15,       0.00,   -178.916
32,      86.25,    5150184,     580.32,     574.52,       5.80,       0.00,       0.00,      86.25,       0.00,     2724.8,      579.6,     -2.907,     -0.205,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     118103,     108862,     65.781,      0.000,      18.50,       5.91,     100.75,       0.00,   -182.027
33,      88.53,    4993238,     580.32,     574.52,       5.80,       0.00,       0.00,      88.53,       0.00,     2710.4,      546.7,     -2.777,     -0.167,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     118660,     108474,     77.329,      0.000,      17.96,       5.72,     101.34,       0.00,   -184.971
34,      90.87,    4827009,     580.32,     580.32,       0.00,       0.00,       0.00,      90.87,       0.00,     2694.2,     2694.2,     -3.809,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     119213,     108112,     88.769,      0.000,      17.35,       5.50,     102.01,       0.00,   -188.780
35,      93.27,    4666828,     580.32,     580.32,       0.00,       0.00,       0.00,      93.27,       0.00,     2678.1,     2678.1,     -3.653,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     119760,     107777,    100.090,      0.000,      16.75,       5.29,     102.65,       0.00,   -192.433
36,      95.73,    4512570,     580.32,     580.32,       0.00,       0.00,       0.00,      95.73,       0.00,     2662.2,     2662.2,     -3.505,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     120300,     107467,    111.285,      0.000,      16.18,       5.08,     103.28,       0.00,   -195.938
37,      98.23,    4364095,     580.32,     580.32,       0.00,       0.00,       0.00,      98.23,       0.00,     2646.5,     2646.5,     -3.365,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     120834,     107183,    122.346,      0.000,      15.62,       4.89,     103.89,       0.00,   -199.303
38,     100.79,    4221253,     580.32,     580.32,       0.00,       0.00,       0.00,     100.79,       0.00,     2631.0,     2631.0,     -3.233,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     121360,     106925,    133.267,      0.000,      15.07,       4.70,     104.48,       0.00,   -202.536
39,     103.41,    4083885,     580.32,     580.32,       0.00,       0.00,       0.00,     103.41,       0.00,     2615.7,     2615.7,     -3.107,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     121878,     106693,    144.042,      0.000,      14.54,       4.51,     105.06,       0.00,   -205.643
40,     106.07,    3951826,     580.32,     580.32,       0.00,       0.00,       0.00,     106.07,       0.00,     2600.6,     2600.6,     -2.988,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     122388,     106487,    154.668,      0.000,      14.03,       4.34,     105.61,       0.00,   -208.631
41,     108.78,    3824906,     580.32,     580.32,       0.00,       0.00,       0.00,     108.78,       0.00,     2585.6,     2585.6,     -2.875,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     122890,     106308,    165.139,      0.000,      13.54,       4.17,     106.15,       0.00,   -211.506
42,     111.55,    3702955,     580.32,     580.32,       0.00,       0.00,       0.00,     111.55,       0.00,     2570.8,     2570.8,     -2.769,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     123383,     106156,    175.453,      0.000,      13.05,       4.00,     106.68,       0.00,   -214.275
43,     114.35,    3585799,     580.32,     580.32,       0.00,       0.00,       0.00,     114.35,       0.00,     2556.2,     2556.2,     -2.667,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     123867,     106031,    185.608,      0.000,      12.59,       3.84,     107.18,       0.00,   -216.942
44,     117.21,    3473268,     580.32,     580.32,       0.00,       0.00,       0.00,     117.21,       0.00,     2541.8,     2541.8,     -2.571,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     124341,     105932,    195.601,      0.000,      12.14,       3.69,     107.67,       0.00,   -219.514
45,     120.11,    3365189,     580.32,     580.32,       0.00,       0.00,       0.00,     120.11,       0.00,     2527.6,     2527.6,     -2.481,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     124807,     105861,    205.430,      0.000,      11.70,       3.55,     108.14,       0.00,   -221.994
46,     123.05,    3261396,     580.32,     580.32,       0.00,       0.00,       0.00,     123.05,       0.00,     2513.6,     2513.6,     -2.394,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     125262,     105818,    215.095,      0.000,      11.28,       3.41,     108.60,       0.00,   -224.389
47,     126.03,    3161721,     580.32,     580.32,       0.00,       0.00,       0.00,     126.03,       0.00,     2499.8,     2499.8,     -2.313,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     125708,     105803,    224.596,      0.000,      10.88,       3.27,     109.04,       0.00,   -226.701
48,     129.06,    3066003,     580.32,     580.32,       0.00,       0.00,       0.00,     129.06,       0.00,     2486.2,     2486.2,     -2.235,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     126143,     105816,    233.931,      0.000,      10.48,       3.14,     109.47,       0.00,   -228.936
49,     132.12,    2974083,     580.32,     580.32,       0.00,       0.00,       0.00,     132.12,       0.00,     2472.7,     2472.7,     -2.161,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     126567,     105859,    243.101,      0.000,      10.10,       3.02,     109.88,       0.00,   -231.098
50,     135.23,    2885808,     580.32,     580.32,       0.00,       0.00,       0.00,     135.23,       0.00,     2459.4,     2459.4,     -2.091,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     126981,     105930,    252.106,      0.000,       9.74,       2.90,     110.28,       0.00,   -233.189
51,     138.36,    2801028,     580.32,     580.32,       0.00,       0.00,       0.00,     138.36,       0.00,     2446.3,     2446.3,     -2.025,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     127382,     106032,    260.947,      0.000,       9.39,       2.79,     110.66,       0.00,   -235.214
52,     141.54,    2719598,     580.32,     580.32,       0.00,       0.00,       0.00,     141.54,       0.00,     2433.4,     2433.4,     -1.962,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     127770,     106163,    269.624,      0.000,       9.04,       2.68,     111.03,       0.00,   -237.176
53,     144.75,    2641378,     580.32,     580.32,       0.00,       0.00,       0.00,     144.75,       0.00,     2420.7,     2420.7,     -1.902,     -0.000,      1.249,        0.0,        0.0,        0.0,      0.000,      0.000,     128145,     106325,    278.140,      0.000,       8.72,       2.57,     111.39,       0.00,   -239.078
54,     147.99,    2566234,     580.32,     580.32,       0.00,       0.00,       0.00,     147.99,       0.00,     2408.2,     2408.2,     -1.845,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     128506,     106518,    286.494,      0.000,       8.40,       2.47,     111.73,       0.00,   -240.923
55,     151.26,    2494035,     580.32,     580.32,       0.00,       0.00,       0.00,     151.26,       0.00,     2395.8,     2395.8,     -1.791,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     128850,     106743,    294.689,      0.000,       8.09,       2.37,     112.06,       0.00,   -242.714
56,     154.56,    2424656,     580.32,     580.32,       0.00,       0.00,       0.00,     154.56,       0.00,     2383.6,     2383.6,     -1.739,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     129178,     106998,    302.726,      0.000,       7.80,       2.28,     112.38,       0.00,   -244.452
57,     157.88,    2357977,     580.32,     580.32,       0.00,       0.00,       0.00,     157.88,       0.00,     2371.6,     2371.6,     -1.690,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     129486,     107284,    310.607,      0.000,       7.52,       2.19,     112.69,       0.00,   -246.142
58,     161.24,    2293882,     580.32,     580.32,       0.00,       0.00,       0.00,     161.24,       0.00,     2359.8,     2359.8,     -1.643,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     129775,     107601,    318.333,      0.000,       7.25,       2.11,     112.98,       0.00,   -247.785
59,     164.62,    2232261,     580.32,     580.32,       0.00,       0.00,       0.00,     164.62,       0.00,     2348.1,     2348.1,     -1.598,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     130041,     107948,    325.906,      0.000,       6.98,       2.02,     113.27,       0.00,   -249.383
60,     168.03,    2173008,     580.32,     580.32,       0.00,       0.00,       0.00,     168.03,       0.00,     2336.6,     2336.6,     -1.556,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     130282,     108326,    333.329,      0.000,       6.73,       1.95,     113.54,       0.00,   -250.939
61,     171.45,    2116020,     580.32,     580.32,       0.00,       0.00,       0.00,     171.45,       0.00,     2325.3,     2325.3,     -1.515,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     130497,     108733,    340.604,      0.000,       6.49,       1.87,     113.80,       0.00,   -252.454
62,     174.90,    2061201,     580.32,     580.32,       0.00,       0.00,       0.00,     174.90,       0.00,     2314.1,     2314.1,     -1.476,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     130682,     109169,    347.732,      0.000,       6.25,       1.80,     114.06,       0.00,   -253.930
63,     178.37,    2008458,     580.32,     580.32,       0.00,       0.00,       0.00,     178.37,       0.00,     2303.1,     2303.1,     -1.439,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     130835,     109632,    354.715,      0.000,       6.03,       1.73,     114.30,       0.00,   -255.368
64,     181.85,    1957701,     580.32,     580.32,       0.00,       0.00,       0.00,     181.85,       0.00,     2292.3,     2292.3,     -1.404,     -0.000,      1.250,        0.0,        0.0,        0.0,      0.000,      0.000,     130953,     110123,    361.557,      0.000,       5.81,       1.66,     114.54,       0.00,   -256.772
65,     185.36,    1908845,     580.32,     580.32,       0.00,       0.00,       0.00,     185.36,       0.00,     2281.6,     2281.6,     -1.370,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     131034,     110639,    368.258,      0.000,       5.60,       1.60,     114.76,       0.00,   -258.142
66,     188.88,    1861810,     580.32,     580.32,       0.00,       0.00,       0.00,     188.88,       0.00,     2271.1,     2271.1,     -1.337,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     131073,     111179,    374.822,      0.000,       5.40,       1.54,     114.98,       0.00,   -259.479
67,     192.41,    1816518,     580.32,     580.32,       0.00,       0.00,       0.00,     192.41,       0.00,     2260.8,     2260.8,     -1.306,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     131069,     111742,    381.250,      0.000,       5.21,       1.48,     115.19,       0.00,   -260.785
68,     195.95,    1772894,     580.32,     580.32,       0.00,       0.00,       0.00,     195.95,       0.00,     2250.6,     2250.6,     -1.277,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     131018,     112326,    387.545,      0.000,       5.03,       1.43,     115.39,       0.00,   -262.062
69,     199.51,    1730868,     580.32,     580.32,       0.00,       0.00,       0.00,     199.51,       0.00,     2240.6,     2240.6,     -1.248,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     130918,     112929,    393.709,      0.000,       4.85,       1.37,     115.58,       0.00,   -263.310
70,     203.07,    1690373,     580.32,     580.32,       0.00,       0.00,       0.00,     203.07,       0.00,     2230.7,     2230.7,     -1.221,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     130767,     113548,    399.744,      0.000,       4.68,       1.32,     115.76,       0.00,   -264.531
71,     206.65,    1651343,     580.32,     580.32,       0.00,       0.00,       0.00,     206.65,       0.00,     2221.0,     2221.0,     -1.195,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     130563,     114182,    405.652,      0.000,       4.51,       1.27,     115.94,       0.00,   -265.725
72,     210.23,    1613717,     580.32,     580.32,       0.00,       0.00,       0.00,     210.23,       0.00,     2211.4,     2211.4,     -1.170,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     130305,     114827,    411.436,      0.000,       4.36,       1.23,     116.11,       0.00,   -266.895
73,     213.82,    1577437,     580.32,     580.32,       0.00,       0.00,       0.00,     213.82,       0.00,     2201.9,     2201.9,     -1.146,     -0.000,      1.251,        0.0,        0.0,        0.0,      0.000,      0.000,     129993,     115482,    417.098,      0.000,       4.21,       1.18,     116.28,       0.00,   -268.041
74,     217.41,    1542447,     580.32,     580.32,       0.00,       0.00,       0.00,     217.41,       0.00,     2192.6,     2192.6,     -1.123,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     129625,     116144,    422.641,      0.000,       4.06,       1.14,     116.43,       0.00,   -269.164
75,     221.00,    1508693,     580.32,     580.32,       0.00,       0.00,       0.00,     221.00,       0.00,     2183.5,     2183.5,     -1.100,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     129203,     116810,    428.065,      0.000,       3.92,       1.10,     116.58,       0.00,   -270.264
76,     224.60,    1476124,     580.32,     580.32,       0.00,       0.00,       0.00,     224.60,       0.00,     2174.5,     2174.5,     -1.079,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     128728,     117478,    433.374,      0.000,       3.79,       1.06,     116.73,       0.00,   -271.343
77,     228.19,    1444691,     580.32,     580.32,       0.00,       0.00,       0.00,     228.19,       0.00,     2165.6,     2165.6,     -1.059,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     128202,     118145,    438.569,      0.000,       3.66,       1.02,     116.87,       0.00,   -272.402
78,     231.79,    1414348,     580.32,     580.32,       0.00,       0.00,       0.00,     231.79,       0.00,     2156.9,     2156.9,     -1.039,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     127628,     118809,    443.653,      0.000,       3.53,       0.98,     117.00,       0.00,   -273.441
79,     235.38,    1385051,     580.32,     580.32,       0.00,       0.00,       0.00,     235.38,       0.00,     2148.3,     2148.3,     -1.020,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     127005,     119467,    448.628,      0.000,       3.41,       0.95,     117.13,       0.00,   -274.461
80,     238.97,    1356757,     580.32,     580.32,       0.00,       0.00,       0.00,     238.97,       0.00,     2139.8,     2139.8,     -1.002,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     126339,     120117,    453.495,      0.000,       3.30,       0.91,     117.26,       0.00,   -275.463
81,     242.56,    1329425,     580.32,     580.32,       0.00,       0.00,       0.00,     242.56,       0.00,     2131.5,     2131.5,     -0.984,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     125635,     120757,    458.258,      0.000,       3.19,       0.88,     117.38,       0.00,   -276.447
82,     246.14,    1303018,     580.32,     580.32,       0.00,       0.00,       0.00,     246.14,       0.00,     2123.3,     2123.3,     -0.967,     -0.000,      1.252,        0.0,        0.0,        0.0,      0.000,      0.000,     124895,     121386,    462.917,      0.000,       3.08,       0.85,     117.49,       0.00,   -277.415
83,     249.71,    1277499,     580.32,     580.32,       0.00,       0.00,       0.00,     249.71,       0.00,     2115.3,     2115.3,     -0.951,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     124123,     122002,    467.474,      0.000,       2.98,       0.82,     117.60,       0.00,   -278.366
84,     253.27,    1252831,     580.32,     580.32,       0.00,       0.00,       0.00,     253.27,       0.00,     2107.3,     2107.3,     -0.935,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     123323,     122603,    471.933,      0.000,       2.88,       0.79,     117.71,       0.00,   -279.301
