CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-177,     444.38,      76376,     337.97,       0.00,     337.97,       2.47,      -0.00,       0.00,     444.38,      365.8,      365.8,     -0.000,      0.037,      1.346,        0.0,     1098.0,        0.0,     91.912,      0.000,      77786,     134763,    434.797,    -26.941,       0.00,       0.00,     120.83,       0.00,   -256.578
-176,     444.22,      77070,     340.43,       0.00,     340.43,       2.46,      -0.00,       0.00,     444.22,      366.2,      366.2,     -0.000,      0.037,      1.346,        0.0,     1072.7,        0.0,     93.002,      0.000,      78409,     134669,    434.797,    -26.927,       0.00,       0.00,     120.83,       0.00,   -256.540
-175,     444.02,      77770,     342.87,       0.00,     342.87,       2.44,      -0.00,       0.00,     444.02,      366.7,      366.7,     -0.000,      0.038,      1.346,        0.0,     1046.7,        0.0,     93.988,      0.000,      79031,     134601,    434.797,    -26.910,       0.00,       0.00,     120.83,       0.00,   -256.503
-174,     443.77,      78478,     345.28,       0.00,     345.28,       2.41,      -0.00,       0.00,     443.77,      367.2,      367.2,     -0.000,      0.038,      1.346,        0.0,     1020.8,        0.0,     94.845,      0.000,      79654,     134559,    434.797,    -26.889,       0.00,       0.00,     120.83,       0.00,   -256.465
-173,     443.48,      79191,     347.70,       0.00,     347.70,       2.43,      -0.00,       0.00,     443.48,      367.6,      367.6,     -0.000,      0.038,      1.346,        0.0,      994.9,        0.0,     94.741,      0.000,      80562,     134545,    434.797,    -26.864,       0.00,       0.00,     120.83,       0.00,   -256.427
-172,     443.14,      79920,     350.14,       0.00,     350.14,       2.44,      -0.00,       0.00,     443.14,      368.1,      368.1,     -0.000,      0.038,      1.346,        0.0,      968.9,        0.0,     94.379,      0.000,      81506,     134559,    434.797,    -26.835,       0.00,       0.00,     120.83,       0.00,   -256.389
-171,     442.76,      80665,     352.59,       0.00,     352.59,       2.45,      -0.00,       0.00,     442.76,      368.6,      368.6,     -0.000,      0.038,      1.346,        0.0,      943.0,        0.0,     93.903,      0.000,      82480,     134603,    434.797,    -26.802,       0.00,       0.00,     120.83,       0.00,   -256.352
-170,     442.33,      81424,     355.03,       0.00,     355.03,       2.44,      -0.00,       0.00,     442.33,      369.1,      369.1,     -0.000,      0.038,      1.346,        0.0,      918.4,        0.0,     92.989,      0.000,      83574,     134677,    434.797,    -26.766,       0.00,       0.00,     120.83,       0.00,   -256.314
-169,     441.86,      82196,     357.47,       0.00,     357.47,       2.44,      -0.00,       0.00,     441.86,      369.6,      369.6,     -0.000,      0.038,      1.346,        0.0,      894.8,        0.0,     91.964,      0.000,      84682,     134780,    434.797,    -26.725,       0.00,       0.00,     120.83,       0.00,   -256.276
-168,     441.34,      82981,     359.91,       0.00,     359.91,       2.43,      -0.00,       0.00,     441.34,      370.2,      370.2,     -0.000,      0.038,      1.346,        0.0,      871.2,        0.0,     90.855,      0.000,      85818,     134913,    434.797,    -26.680,       0.00,       0.00,     120.83,       0.00,   -256.237
-167,     440.78,      83778,     362.33,       0.00,     362.33,       2.42,      -0.00,       0.00,     440.78,      370.7,      370.7,     -0.000,      0.038,      1.345,        0.0,      846.4,        0.0,     89.545,      0.000,      86994,     135075,    434.797,    -26.631,       0.00,       0.00,     120.83,       0.00,   -256.199
-166,     440.17,      84587,     364.74,       0.00,     364.74,       2.41,      -0.00,       0.00,     440.17,      371.2,      371.2,     -0.000,      0.038,      1.345,        0.0,      820.5,        0.0,     88.084,      0.000,      88215,     135266,    434.797,    -26.578,       0.00,       0.00,     120.83,       0.00,   -256.161
-165,     439.52,      85406,     367.12,       0.00,     367.12,       2.39,      -0.00,       0.00,     439.52,      371.8,      371.8,     -0.000,      0.038,      1.345,        0.0,      794.5,        0.0,     86.518,      0.000,      89461,     135484,    434.797,    -26.520,       0.00,       0.00,     120.83,       0.00,   -256.123
-164,     438.83,      86235,     369.49,       0.00,     369.49,       2.37,      -0.00,       0.00,     438.83,      372.3,      372.3,     -0.000,      0.038,      1.345,        0.0,      769.2,        0.0,     84.886,      0.000,      90721,     135729,    434.797,    -26.458,       0.00,       0.00,     120.83,       0.00,   -256.085
-163,     438.08,      87074,     371.83,       0.00,     371.83,       2.34,      -0.00,       0.00,     438.08,      372.9,      372.9,     -0.000,      0.038,      1.345,        0.0,      744.0,        0.0,     83.169,      0.000,      92001,     135998,    434.797,    -26.392,       0.00,       0.00,     120.83,       0.00,   -256.046
-162,     437.30,      87922,     374.15,       0.00,     374.15,       2.31,      -0.00,       0.00,     437.30,      373.4,      373.4,     -0.000,      0.038,      1.345,        0.0,      718.8,        0.0,     81.351,      0.000,      93300,     136291,    434.797,    -26.321,       0.00,       0.00,     120.83,       0.00,   -256.008
-161,     436.47,      88780,     376.43,       0.00,     376.43,       2.28,      -0.00,       0.00,     436.47,      374.0,      374.0,     -0.000,      0.038,      1.345,        0.0,      692.9,        0.0,     79.430,      0.000,      94639,     136605,    434.797,    -26.245,       0.00,       0.00,     120.83,       0.00,   -255.970
-160,     435.59,      89646,     378.68,       0.00,     378.68,       2.25,      -0.00,       0.00,     435.59,      374.5,      374.5,     -0.000,      0.038,      1.345,        0.0,      667.0,        0.0,     77.420,      0.000,      96000,     136938,    434.797,    -26.164,       0.00,       0.00,     120.83,       0.00,   -255.931
-159,     434.67,      90520,     380.89,       0.00,     380.89,       2.21,      -0.00,       0.00,     434.67,      375.1,      375.1,     -0.000,      0.038,      1.345,        0.0,      641.1,        0.0,     75.344,      0.000,      97386,     137287,    434.797,    -26.079,       0.00,       0.00,     120.83,       0.00,   -255.893
-158,     433.70,      91401,     383.05,       0.00,     383.05,       2.17,      -0.00,       0.00,     433.70,      375.7,      375.7,     -0.000,      0.038,      1.345,        0.0,      615.1,        0.0,     73.211,      0.000,      98790,     137649,    434.797,    -25.989,       0.00,       0.00,     120.83,       0.00,   -255.854
-157,     432.69,      92290,     385.18,       0.00,     385.18,       2.13,      -0.00,       0.00,     432.69,      376.3,      376.3,     -0.000,      0.038,      1.345,        0.0,      589.2,        0.0,     71.006,      0.000,     100220,     138021,    434.797,    -25.893,       0.00,       0.00,     120.83,       0.00,   -255.816
-156,     431.64,      93185,     387.26,       0.00,     387.26,       2.08,      -0.00,       0.00,     431.64,      376.9,      376.9,     -0.000,      0.038,      1.345,        0.0,      563.5,        0.0,     68.747,      0.000,     101670,     138399,    434.797,    -25.793,       0.00,       0.00,     120.83,       0.00,   -255.778
-155,     430.54,      94088,     389.29,       0.00,     389.29,       2.03,      -0.00,       0.00,     430.54,      377.5,      377.5,     -0.000,      0.038,      1.344,        0.0,      538.3,        0.0,     66.448,      0.000,     103130,     138780,    434.797,    -25.687,       0.00,       0.00,     120.83,       0.00,   -255.739
-154,     429.39,      94996,     391.27,       0.00,     391.27,       1.98,      -0.00,       0.00,     429.39,      378.1,      378.1,     -0.000,      0.038,      1.344,        0.0,      513.2,        0.0,     64.086,      0.000,     104618,     139160,    434.797,    -25.576,       0.00,       0.00,     120.83,       0.00,   -255.701
-153,     428.20,      95911,     393.19,       0.00,     393.19,       1.92,      -0.00,       0.00,     428.20,      378.7,      378.7,     -0.000,      0.038,      1.344,        0.0,      488.0,        0.0,     61.661,      0.000,     106132,     139535,    434.797,    -25.460,       0.00,       0.00,     120.83,       0.00,   -255.663
-152,     426.97,      96830,     395.05,       0.00,     395.05,       1.86,      -0.00,       0.00,     426.97,      379.4,      379.4,     -0.000,      0.038,      1.344,        0.0,      462.9,        0.0,     59.163,      0.000,     107672,     139900,    434.797,    -25.338,       0.00,       0.00,     120.83,       0.00,   -255.625
-151,     425.69,      97755,     396.85,       0.00,     396.85,       1.80,      -0.00,       0.00,     425.69,      380.0,      380.0,     -0.000,      0.038,      1.344,        0.0,      437.7,        0.0,     56.610,      0.000,     109244,     140250,    434.797,    -25.211,       0.00,       0.00,     120.83,       0.00,   -255.587
-150,     424.37,      98684,     398.59,       0.00,     398.59,       1.74,      -0.00,       0.00,     424.37,      380.6,      380.6,     -0.000,      0.038,      1.344,        0.0,      412.6,        0.0,     53.994,      0.000,     110848,     140580,    434.797,    -25.078,       0.00,       0.00,     120.83,       0.00,   -255.549
-149,     423.00,      99617,     400.26,       0.00,     400.26,       1.67,      -0.00,       0.00,     423.00,      381.3,      381.3,     -0.000,      0.038,      1.344,        0.0,      387.4,        0.0,     51.311,      0.000,     112484,     140885,    434.797,    -24.940,       0.00,       0.00,     120.83,       0.00,   -255.511
-148,     421.59,     100554,     401.85,       0.00,     401.85,       1.60,      -0.00,       0.00,     421.59,      382.0,      382.0,     -0.000,      0.038,      1.344,        0.0,      362.2,        0.0,     48.564,      0.000,     114155,     141161,    434.797,    -24.796,       0.00,       0.00,     120.83,       0.00,   -255.473
-147,     420.13,     101493,     403.37,       0.00,     403.37,       1.52,      -0.00,       0.00,     420.13,      382.6,      382.6,     -0.000,      0.038,      1.344,        0.0,      337.1,        0.0,     45.749,      0.000,     115863,     141401,    434.797,    -24.646,       0.00,       0.00,     120.83,       0.00,   -255.435
-146,     418.63,     102434,     404.81,       0.00,     404.81,       1.44,      -0.00,       0.00,     418.63,      383.3,      383.3,     -0.000,      0.038,      1.344,        0.0,      311.9,        0.0,     42.873,      0.000,     117607,     141601,    434.797,    -24.490,       0.00,       0.00,     120.83,       0.00,   -255.397
-145,     417.08,     103377,     406.17,       0.00,     406.17,       1.36,      -0.00,       0.00,     417.08,      384.0,      384.0,     -0.000,      0.038,      1.344,        0.0,      287.4,        0.0,     39.994,      0.000,     119361,     141757,    434.797,    -24.328,       0.00,       0.00,     120.83,       0.00,   -255.360
-144,     415.50,     104320,     407.45,       0.00,     407.45,       1.28,      -0.00,       0.00,     415.50,      384.7,      384.7,     -0.000,      0.037,      1.343,        0.0,      265.4,        0.0,     37.313,      0.000,     121029,     141862,    434.797,    -24.160,       0.00,       0.00,     120.83,       0.00,   -255.322
-143,     413.86,     105267,     408.64,       0.00,     408.64,       1.20,      -0.00,       0.00,     413.86,      385.4,      385.4,     -0.000,      0.037,      1.343,        0.0,      243.4,        0.0,     34.579,      0.000,     122728,     141912,    434.797,    -23.986,       0.00,       0.00,     120.83,       0.00,   -255.285
-142,     412.19,     106215,     409.76,       0.00,     409.76,       1.12,      -0.00,       0.00,     412.19,      386.1,      386.1,     -0.000,      0.037,      1.343,        0.0,      223.0,        0.0,     31.983,      0.000,     124369,     141904,    434.797,    -23.805,       0.00,       0.00,     120.83,       0.00,   -255.248
-141,     410.47,     107167,     410.80,       0.00,     410.80,       1.04,      -0.00,       0.00,     410.47,      386.8,      386.8,     -0.000,      0.037,      1.343,        0.0,      205.2,        0.0,     29.625,      0.000,     125899,     141834,    434.797,    -23.618,       0.00,       0.00,     120.83,       0.00,   -255.211
-140,     408.70,     108124,     411.77,       0.00,     411.77,       0.97,      -0.00,       0.00,     408.70,      387.6,      387.6,     -0.000,      0.037,      1.343,        0.0,      187.3,        0.0,     27.235,      0.000,     127446,     141699,    434.797,    -23.425,       0.00,       0.00,     120.83,       0.00,   -255.174
-139,     406.89,     109085,     412.66,       0.00,     412.66,       0.89,      -0.00,       0.00,     406.89,      388.3,      388.3,     -0.000,      0.037,      1.343,        0.0,      169.9,        0.0,     24.869,      0.000,     128986,     141495,    434.797,    -23.226,       0.00,       0.00,     120.83,       0.00,   -255.138
-138,     405.04,     110051,     413.48,       0.00,     413.48,       0.82,      -0.00,       0.00,     405.04,      389.1,      389.1,     -0.000,      0.036,      1.343,        0.0,      153.4,        0.0,     22.586,      0.000,     130490,     141221,    434.797,    -23.020,       0.00,       0.00,     120.83,       0.00,   -255.102
-137,     403.15,     111023,     414.22,       0.00,     414.22,       0.74,      -0.00,       0.00,     403.15,      389.9,      389.9,     -0.000,      0.036,      1.343,        0.0,      136.9,        0.0,     20.275,      0.000,     132007,     140876,    434.797,    -22.807,       0.00,       0.00,     120.83,       0.00,   -255.065
-136,     401.21,     112001,     414.89,       0.00,     414.89,       0.67,      -0.00,       0.00,     401.21,      390.7,      390.7,     -0.000,      0.036,      1.343,        0.0,      122.5,        0.0,     18.219,      0.000,     133399,     140459,    434.797,    -22.588,       0.00,       0.00,     120.83,       0.00,   -255.030
-135,     399.23,     112986,     415.49,       0.00,     415.49,       0.61,      -0.00,       0.00,     399.23,      391.5,      391.5,     -0.000,      0.036,      1.342,        0.0,      109.9,        0.0,     16.382,      0.000,     134677,     139972,    434.797,    -22.362,       0.00,       0.00,     120.83,       0.00,   -254.994
-134,     397.21,     113982,     416.03,       0.00,     416.03,       0.54,      -0.00,       0.00,     397.21,      392.3,      392.3,     -0.000,      0.035,      1.342,        0.0,       97.4,        0.0,     14.536,      0.000,     135962,     139415,    434.797,    -22.129,       0.00,       0.00,     120.83,       0.00,   -254.959
-133,     395.14,     114988,     416.52,       0.00,     416.52,       0.49,      -0.00,       0.00,     395.14,      393.1,      393.1,     -0.000,      0.035,      1.342,        0.0,       87.2,        0.0,     13.004,      0.000,     137076,     138790,    434.797,    -21.889,       0.00,       0.00,     120.83,       0.00,   -254.923
-132,     393.04,     116007,     416.96,       0.00,     416.96,       0.44,      -0.00,       0.00,     393.04,      394.0,      394.0,     -0.000,      0.035,      1.342,        0.0,       77.7,        0.0,     11.575,      0.000,     138131,     138101,    434.797,    -21.642,       0.00,       0.00,     120.83,       0.00,   -254.889
-131,     390.89,     117042,     417.34,       0.00,     417.34,       0.38,      -0.00,       0.00,     390.89,      394.9,      394.9,     -0.000,      0.035,      1.342,        0.0,       68.3,        0.0,     10.148,      0.000,     139180,     137350,    434.797,    -21.388,       0.00,       0.00,     120.83,       0.00,   -254.854
-130,     388.70,     118093,     417.69,       0.00,     417.69,       0.35,      -0.00,       0.00,     388.70,      395.8,      395.8,     -0.000,      0.034,      1.342,        0.0,       61.9,        0.0,      9.144,      0.000,     139998,     136543,    434.797,    -21.127,       0.00,       0.00,     120.83,       0.00,   -254.820
-129,     386.46,     119164,     418.00,       0.00,     418.00,       0.31,      -0.00,       0.00,     386.46,      396.7,      396.7,     -0.000,      0.034,      1.342,        0.0,       55.6,        0.0,      8.160,      0.000,     140798,     135681,    434.797,    -20.858,       0.00,       0.00,     120.83,       0.00,   -254.786
-128,     384.19,     120257,     418.28,       0.00,     418.28,       0.28,      -0.00,       0.00,     384.19,      397.6,      397.6,     -0.000,      0.034,      1.342,        0.0,       49.7,        0.0,      7.242,      0.000,     141557,     134771,    434.797,    -20.582,       0.00,       0.00,     120.83,       0.00,   -254.752
-127,     381.87,     121372,     418.53,       0.00,     418.53,       0.25,      -0.00,       0.00,     381.87,      398.5,      398.5,     -0.000,      0.033,      1.341,        0.0,       45.8,        0.0,      6.596,      0.000,     142160,     133822,    434.797,    -20.299,       0.00,       0.00,     120.83,       0.00,   -254.719
-126,     379.52,     122514,     418.76,       0.00,     418.76,       0.23,      -0.00,       0.00,     379.52,      399.5,      399.5,     -0.000,      0.033,      1.341,        0.0,       41.9,        0.0,      5.957,      0.000,     142752,     132838,    434.797,    -20.008,       0.00,       0.00,     120.83,       0.00,   -254.686
-125,     377.12,     123683,     418.97,       0.00,     418.97,       0.21,      -0.00,       0.00,     377.12,      400.5,      400.5,     -0.000,      0.033,      1.341,        0.0,       38.6,        0.0,      5.407,      0.000,     143287,     131827,    434.797,    -19.709,       0.00,       0.00,     120.83,       0.00,   -254.653
-124,     374.69,     124882,     419.16,       0.00,     419.16,       0.19,      -0.00,       0.00,     374.69,      401.5,      401.5,     -0.000,      0.032,      1.341,        0.0,       36.2,        0.0,      4.990,      0.000,     143741,     130794,    434.797,    -19.402,       0.00,       0.00,     120.83,       0.00,   -254.621
-123,     372.21,     126112,     419.34,       0.00,     419.34,       0.18,      -0.00,       0.00,     372.21,      402.5,      402.5,     -0.000,      0.032,      1.341,        0.0,       33.8,        0.0,      4.578,      0.000,     144186,     129747,    434.797,    -19.087,       0.00,       0.00,     120.83,       0.00,   -254.589
-122,     369.69,     127375,     419.50,       0.00,     419.50,       0.16,      -0.00,       0.00,     369.69,      403.6,      403.6,     -0.000,      0.032,      1.341,        0.0,       31.5,        0.0,      4.171,      0.000,     144620,     128685,    434.797,    -18.764,       0.00,       0.00,     120.83,       0.00,   -254.557
-121,     367.14,     128672,     419.65,       0.00,     419.65,       0.15,      -0.00,       0.00,     367.14,      404.7,      404.7,     -0.000,      0.031,      1.340,        0.0,       29.1,        0.0,      3.771,      0.000,     145045,     127623,    434.797,    -18.433,       0.00,       0.00,     120.83,       0.00,   -254.526
-120,     364.55,     130004,     419.78,       0.00,     419.78,       0.13,      -0.00,       0.00,     364.55,      405.8,      405.8,     -0.000,      0.031,      1.340,        0.0,       26.8,        0.0,      3.377,      0.000,     145459,     126567,    434.797,    -18.093,       0.00,       0.00,     120.83,       0.00,   -254.496
-119,     361.91,     131372,     419.90,       0.00,     419.90,       0.12,      -0.00,       0.00,     361.91,      406.9,      406.9,     -0.000,      0.030,      1.340,        0.0,       24.4,        0.0,      2.991,      0.000,     145863,     125521,    434.797,    -17.745,       0.00,       0.00,     120.83,       0.00,   -254.465
-118,     359.24,     132778,     420.00,       0.00,     420.00,       0.10,      -0.00,       0.00,     359.24,      408.0,      408.0,     -0.000,      0.030,      1.340,        0.0,       22.1,        0.0,      2.615,      0.000,     146256,     124490,    434.797,    -17.388,       0.00,       0.00,     120.83,       0.00,   -254.435
-117,     356.54,     134222,     420.09,       0.00,     420.09,       0.09,      -0.00,       0.00,     356.54,      409.2,      409.2,     -0.000,      0.030,      1.340,        0.0,       19.7,        0.0,      2.249,      0.000,     146639,     123478,    434.797,    -17.022,       0.00,       0.00,     120.83,       0.00,   -254.406
-116,     353.79,     135707,     420.16,       0.00,     420.16,       0.07,      -0.00,       0.00,     353.79,      410.4,      410.4,     -0.000,      0.029,      1.340,        0.0,       17.3,        0.0,      1.896,      0.000,     147009,     122491,    434.797,    -16.648,       0.00,       0.00,     120.83,       0.00,   -254.377
-115,     351.01,     137233,     420.22,       0.00,     420.22,       0.06,      -0.00,       0.00,     351.01,      411.6,      411.6,     -0.000,      0.029,      1.339,        0.0,       15.0,        0.0,      1.557,      0.000,     147366,     121532,    434.797,    -16.264,       0.00,       0.00,     120.83,       0.00,   -254.348
-114,     348.20,     138803,     420.27,       0.00,     420.27,       0.05,      -0.00,       0.00,     348.20,      412.8,      412.8,     -0.000,      0.028,      1.339,        0.0,       12.8,        0.0,      1.255,      0.000,     147698,     120605,    434.797,    -15.870,       0.00,       0.00,     120.83,       0.00,   -254.320
-113,     345.35,     140418,     420.31,       0.00,     420.31,       0.04,      -0.00,       0.00,     345.35,      414.1,      414.1,     -0.000,      0.028,      1.339,        0.0,       11.4,        0.0,      1.033,      0.000,     147980,     119713,    434.797,    -15.467,       0.00,       0.00,     120.83,       0.00,   -254.292
-112,     342.46,     142081,     420.35,       0.00,     420.35,       0.03,      -0.00,       0.00,     342.46,      415.4,      415.4,     -0.000,      0.027,      1.339,        0.0,       10.0,        0.0,      0.820,      0.000,     148252,     118859,    434.797,    -15.055,       0.00,       0.00,     120.83,       0.00,   -254.265
-111,     339.54,     143794,     420.37,       0.00,     420.37,       0.02,      -0.00,       0.00,     339.54,      416.7,      416.7,     -0.000,      0.027,      1.339,        0.0,        8.5,        0.0,      0.616,      0.000,     148514,     118045,    434.797,    -14.632,       0.00,       0.00,     120.83,       0.00,   -254.238
-110,     336.59,     145558,     420.39,       0.00,     420.39,       0.02,      -0.00,       0.00,     336.59,      418.0,      418.0,     -0.000,      0.026,      1.338,        0.0,        7.0,        0.0,      0.416,      0.000,     148768,     117273,    434.797,    -14.200,       0.00,       0.00,     120.83,       0.00,   -254.212
-109,     333.60,     147375,     420.40,       0.00,     420.40,       0.01,      -0.00,       0.00,     333.60,      419.4,      419.4,     -0.000,      0.026,      1.338,        0.0,        5.4,        0.0,      0.231,      0.000,     149009,     116544,    434.797,    -13.757,       0.00,       0.00,     120.83,       0.00,   -254.186
-108,     330.58,     149248,     420.40,       0.00,     420.40,      -0.00,      -0.00,       0.00,     330.58,      420.8,      420.8,     -0.000,      0.025,      1.338,        0.0,        4.1,        0.0,      0.000,      0.000,     149254,     115861,    434.797,    -13.304,       0.00,       0.00,     120.83,       0.00,   -254.161
-107,     327.53,     151178,     420.39,       0.00,     420.39,      -0.00,      -0.00,       0.00,     327.53,      422.2,      422.2,     -0.000,      0.025,      1.338,        0.0,        3.3,        0.0,     -0.128,      0.000,     149452,     115223,    434.797,    -12.840,       0.00,       0.00,     120.83,       0.00,   -254.136
-106,     324.44,     153167,     420.39,       0.00,     420.39,      -0.00,      -0.00,       0.00,     324.44,      423.7,      423.7,     -0.000,      0.024,      1.338,        0.0,        2.5,        0.0,     -0.141,      0.000,     149588,     114632,    434.797,    -12.366,       0.00,       0.00,     120.83,       0.00,   -254.112
-105,     321.33,     155221,     420.38,       0.00,     420.38,      -0.00,      -0.00,       0.00,     321.33,      425.2,      425.2,     -0.000,      0.024,      1.337,        0.0,        1.7,        0.0,     -0.121,      0.000,     149699,     114086,    434.797,    -11.880,       0.00,       0.00,     120.83,       0.00,   -254.089
-104,     318.19,     157341,     420.38,       0.00,     420.38,      -0.00,      -0.00,       0.00,     318.19,      426.7,      426.7,     -0.000,      0.023,      1.337,        0.0,        1.0,        0.0,     -0.077,      0.000,     149790,     113587,    434.797,    -11.383,       0.00,       0.00,     120.83,       0.00,   -254.066
-103,     315.01,     159530,     420.38,       0.00,     420.38,      -0.00,      -0.00,       0.00,     315.01,      428.2,      428.2,     -0.000,      0.022,      1.337,        0.0,        0.2,        0.0,     -0.015,      0.000,     149864,     113135,    434.797,    -10.875,       0.00,       0.00,     120.83,       0.00,   -254.043
-102,     311.81,     161793,     420.38,       0.00,     420.38,      -0.00,      -0.00,       0.00,     311.81,      429.8,      429.8,     -0.000,      0.022,      1.337,        0.0,        0.0,        0.0,      0.000,      0.000,     149957,     112727,    434.797,    -10.355,       0.00,       0.00,     120.83,       0.00,   -254.022
-101,     308.59,     164129,     420.38,       0.00,     420.38,      -0.00,      -0.00,       0.00,     308.59,      431.4,      431.4,     -0.000,      0.021,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,     150052,     112360,    434.797,     -9.823,       0.00,       0.00,     120.83,       0.00,   -254.001
-100,     305.33,     166970,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     305.33,      432.2,      432.2,     -0.000,      0.009,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,     150192,     112834,     -0.546,      0.000,       0.00,       0.00,     120.83,       0.00,      0.009
-99,     302.05,     169458,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     302.05,      433.9,      433.9,     -0.000,      0.009,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,     150278,     112544,     -1.104,      0.000,       0.00,       0.00,     120.83,       0.00,      0.019
-98,     298.74,     172028,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     298.74,      435.6,      435.6,     -0.000,      0.009,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,     150361,     112292,     -1.674,      0.000,       0.00,       0.00,     120.83,       0.00,      0.028
-97,     295.41,     174686,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     295.41,      437.3,      437.3,     -0.000,      0.009,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,     150439,     112076,     -2.258,      0.000,       0.00,       0.00,     120.83,       0.00,      0.036
-96,     292.06,     177432,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     292.06,      439.0,      439.0,     -0.000,      0.008,      1.335,        0.0,        0.0,        0.0,      0.000,      0.000,     150514,     111894,     -2.855,      0.000,       0.00,       0.00,     120.83,       0.00,      0.044
-95,     288.69,     180273,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     288.69,      440.8,      440.8,     -0.000,      0.008,      1.335,        0.0,        0.0,        0.0,      0.000,      0.000,     150585,     111744,     -3.465,      0.000,       0.00,       0.00,     120.83,       0.00,      0.052
-94,     285.29,     183210,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     285.29,      442.6,      442.6,     -0.000,      0.008,      1.335,        0.0,        0.0,        0.0,      0.000,      0.000,     150652,     111623,     -4.090,      0.000,       0.00,       0.00,     120.83,       0.00,      0.060
-93,     281.87,     186247,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     281.87,      444.5,      444.5,     -0.000,      0.007,      1.334,        0.0,        0.0,        0.0,      0.000,      0.000,     150714,     111529,     -4.728,      0.000,       0.00,       0.00,     120.83,       0.00,      0.067
-92,     278.44,     189390,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     278.44,      446.4,      446.4,     -0.000,      0.007,      1.334,        0.0,        0.0,        0.0,      0.000,      0.000,     150774,     111459,     -5.380,      0.000,       0.00,       0.00,     120.83,       0.00,      0.074
-91,     274.98,     192641,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     274.98,      448.3,      448.3,     -0.000,      0.007,      1.334,        0.0,        0.0,        0.0,      0.000,      0.000,     150829,     111410,     -6.048,      0.000,       0.00,       0.00,     120.83,       0.00,      0.081
-90,     271.51,     196006,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     271.51,      450.3,      450.3,     -0.000,      0.006,      1.334,        0.0,        0.0,        0.0,      0.000,      0.000,     150880,     111380,     -6.730,      0.000,       0.00,       0.00,     120.83,       0.00,      0.087
-89,     268.02,     199489,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     268.02,      452.3,      452.3,     -0.000,      0.006,      1.333,        0.0,        0.0,        0.0,      0.000,      0.000,     150928,     111364,     -7.427,      0.000,       0.00,       0.00,     120.83,       0.00,      0.093
-88,     264.52,     203094,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     264.52,      454.3,      454.3,     -0.000,      0.005,      1.333,        0.0,        0.0,        0.0,      0.000,      0.000,     150971,     111361,     -8.141,      0.000,       0.00,       0.00,     120.83,       0.00,      0.098
-87,     261.00,     206828,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     261.00,      456.4,      456.4,     -0.000,      0.005,      1.333,        0.0,        0.0,        0.0,      0.000,      0.000,     151011,     111368,     -8.870,      0.000,       0.00,       0.00,     120.83,       0.00,      0.103
-86,     257.47,     210695,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     257.47,      458.5,      458.5,     -0.000,      0.005,      1.332,        0.0,        0.0,        0.0,      0.000,      0.000,     151047,     111382,     -9.615,      0.000,       0.00,       0.00,     120.83,       0.00,      0.108
-85,     253.93,     214700,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     253.93,      460.7,      460.7,     -0.000,      0.004,      1.332,        0.0,        0.0,        0.0,      0.000,      0.000,     151079,     111400,    -10.377,      0.000,       0.00,       0.00,     120.83,       0.00,      0.112
-84,     250.37,     218851,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     250.37,      462.9,      462.9,     -0.000,      0.004,      1.332,        0.0,        0.0,        0.0,      0.000,      0.000,     151107,     111419,    -11.155,      0.000,       0.00,       0.00,     120.83,       0.00,      0.116
-83,     246.81,     223152,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     246.81,      465.2,      465.2,     -0.000,      0.003,      1.331,        0.0,        0.0,        0.0,      0.000,      0.000,     151132,     111438,    -11.952,      0.000,       0.00,       0.00,     120.83,       0.00,      0.119
-82,     243.24,     227610,     422.09,       0.00,     422.09,       0.00,       0.00,       0.00,     243.24,      467.5,      467.5,     -0.000,      0.003,      1.331,        0.0,        0.0,        0.0,      0.000,      0.000,     151153,     111453,    -12.765,      0.000,       0.00,       0.00,     120.83,       0.00,      0.122
