CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-221,     404.04,      85343,     364.36,       0.00,     364.36,       4.83,       0.00,       0.00,     404.04,      348.4,      348.4,     -0.000,      0.034,      1.349,        0.0,     2019.7,        0.0,     61.894,      0.000,      86535,     124861,    536.462,    -30.860,       0.00,       0.00,     120.83,       0.00,       -348
-220,     405.85,      86183,     369.17,       0.00,     369.17,       4.81,       0.00,       0.00,     405.85,      348.7,      348.7,     -0.000,      0.034,      1.349,        0.0,     2007.2,        0.0,     61.636,      0.000,      87374,     123362,    536.462,    -31.014,       0.00,       0.00,     120.83,       0.00,       -348
-219,     407.61,      87023,     373.96,       0.00,     373.96,       4.79,       0.00,       0.00,     407.61,      349.0,      349.0,     -0.000,      0.035,      1.349,        0.0,     1994.1,        0.0,     61.338,      0.000,      88210,     121917,    536.462,    -31.165,       0.00,       0.00,     120.83,       0.00,       -348
-218,     409.33,      87861,     378.72,       0.00,     378.72,       4.76,       0.00,       0.00,     409.33,      349.3,      349.3,     -0.000,      0.035,      1.349,        0.0,     1980.0,        0.0,     61.005,      0.000,      89044,     120528,    536.462,    -31.314,       0.00,       0.00,     120.83,       0.00,       -348
-217,     411.01,      88697,     383.45,       0.00,     383.45,       4.73,       0.00,       0.00,     411.01,      349.6,      349.6,     -0.000,      0.035,      1.349,        0.0,     1965.8,        0.0,     60.642,      0.000,      89874,     119199,    536.462,    -31.461,       0.00,       0.00,     120.83,       0.00,       -348
-216,     412.64,      89531,     388.14,       0.00,     388.14,       4.69,       0.00,       0.00,     412.64,      349.9,      349.9,     -0.000,      0.035,      1.348,        0.0,     1950.9,        0.0,     60.238,      0.000,      90699,     117931,    536.462,    -31.605,       0.00,       0.00,     120.83,       0.00,       -348
-215,     414.23,      90360,     392.79,       0.00,     392.79,       4.65,       0.00,       0.00,     414.23,      350.2,      350.2,     -0.000,      0.036,      1.348,        0.0,     1935.1,        0.0,     59.823,      0.000,      91519,     116725,    536.462,    -31.747,       0.00,       0.00,     120.83,       0.00,       -348
-214,     415.78,      91184,     397.40,       0.00,     397.40,       4.61,       0.00,       0.00,     415.78,      350.5,      350.5,     -0.000,      0.036,      1.348,        0.0,     1919.4,        0.0,     59.390,      0.000,      92334,     115580,    536.462,    -31.886,       0.00,       0.00,     120.83,       0.00,       -348
-213,     417.28,      92004,     401.97,       0.00,     401.97,       4.56,       0.00,       0.00,     417.28,      350.8,      350.8,     -0.000,      0.036,      1.348,        0.0,     1902.6,        0.0,     58.938,      0.000,      93144,     114495,    536.462,    -32.022,       0.00,       0.00,     120.83,       0.00,       -348
-212,     418.73,      92819,     406.48,       0.00,     406.48,       4.51,       0.00,       0.00,     418.73,      351.1,      351.1,     -0.000,      0.036,      1.348,        0.0,     1885.3,        0.0,     58.468,      0.000,      93947,     113469,    536.462,    -32.155,       0.00,       0.00,     120.83,       0.00,       -348
-211,     420.15,      93627,     410.94,       0.00,     410.94,       4.46,       0.00,       0.00,     420.15,      351.4,      351.4,     -0.000,      0.037,      1.348,        0.0,     1868.0,        0.0,     57.984,      0.000,      94742,     112500,    536.462,    -32.285,       0.00,       0.00,     120.83,       0.00,       -348
-210,     421.51,      94430,     415.35,       0.00,     415.35,       4.41,       0.00,       0.00,     421.51,      351.7,      351.7,     -0.000,      0.037,      1.348,        0.0,     1849.9,        0.0,     57.481,      0.000,      95531,     111585,    536.462,    -32.412,       0.00,       0.00,     120.83,       0.00,       -348
-209,     422.84,      95226,     419.70,       0.00,     419.70,       4.35,       0.00,       0.00,     422.84,      351.9,      351.9,     -0.000,      0.037,      1.348,        0.0,     1831.9,        0.0,     56.960,      0.000,      96312,     110721,    536.462,    -32.536,       0.00,       0.00,     120.83,       0.00,       -348
-208,     424.11,      96015,     423.99,       0.00,     423.99,       4.29,       0.00,       0.00,     424.11,      352.2,      352.2,     -0.000,      0.037,      1.348,        0.0,     1813.6,        0.0,     56.418,      0.000,      97085,     109904,    536.462,    -32.657,       0.00,       0.00,     120.83,       0.00,       -348
-207,     425.35,      96797,     428.22,       0.00,     428.22,       4.23,       0.00,       0.00,     425.35,      352.5,      352.5,     -0.000,      0.038,      1.348,        0.0,     1793.9,        0.0,     55.853,      0.000,      97851,     109131,    536.462,    -32.774,       0.00,       0.00,     120.83,       0.00,       -348
-206,     426.54,      97571,     432.37,       0.00,     432.37,       4.16,       0.00,       0.00,     426.54,      352.8,      352.8,     -0.000,      0.038,      1.348,        0.0,     1774.3,        0.0,     55.266,      0.000,      98607,     108398,    536.462,    -32.888,       0.00,       0.00,     120.83,       0.00,       -348
-205,     427.68,      98337,     436.46,       0.00,     436.46,       4.09,       0.00,       0.00,     427.68,      353.0,      353.0,     -0.000,      0.038,      1.348,        0.0,     1754.1,        0.0,     54.654,      0.000,      99355,     107700,    536.462,    -32.998,       0.00,       0.00,     120.83,       0.00,       -348
-204,     428.78,      99095,     440.47,       0.00,     440.47,       4.01,       0.00,       0.00,     428.78,      353.3,      353.3,     -0.000,      0.038,      1.348,        0.0,     1732.8,        0.0,     54.015,      0.000,     100092,     107035,    536.462,    -33.105,       0.00,       0.00,     120.83,       0.00,       -348
-203,     429.84,      99842,     444.41,       0.00,     444.41,       3.93,       0.00,       0.00,     429.84,      353.6,      353.6,     -0.000,      0.039,      1.348,        0.0,     1711.6,        0.0,     53.349,      0.000,     100819,     106397,    536.462,    -33.208,       0.00,       0.00,     120.83,       0.00,       -348
-202,     430.85,     100581,     448.26,       0.00,     448.26,       3.85,       0.00,       0.00,     430.85,      353.8,      353.8,     -0.000,      0.039,      1.348,        0.0,     1689.9,        0.0,     52.655,      0.000,     101536,     105785,    536.462,    -33.308,       0.00,       0.00,     120.83,       0.00,       -347
-201,     431.82,     101309,     452.03,       0.00,     452.03,       3.77,       0.00,       0.00,     431.82,      354.1,      354.1,     -0.000,      0.039,      1.348,        0.0,     1667.9,        0.0,     51.933,      0.000,     102241,     105193,    536.462,    -33.403,       0.00,       0.00,     120.83,       0.00,       -347
-200,     432.74,     102026,     455.71,       0.00,     455.71,       3.68,       0.00,       0.00,     432.74,      354.4,      354.4,     -0.000,      0.039,      1.348,        0.0,     1645.9,        0.0,     51.183,      0.000,     102935,     104620,    536.462,    -33.495,       0.00,       0.00,     120.83,       0.00,       -347
-199,     433.61,     102733,     459.31,       0.00,     459.31,       3.60,       0.00,       0.00,     433.61,      354.6,      354.6,     -0.000,      0.039,      1.348,        0.0,     1624.3,        0.0,     50.405,      0.000,     103617,     104062,    536.462,    -33.583,       0.00,       0.00,     120.83,       0.00,       -347
-198,     434.44,     103429,     462.82,       0.00,     462.82,       3.51,       0.00,       0.00,     434.44,      354.9,      354.9,     -0.000,      0.040,      1.348,        0.0,     1602.9,        0.0,     49.599,      0.000,     104288,     103519,    536.462,    -33.666,       0.00,       0.00,     120.83,       0.00,       -347
-197,     435.23,     104114,     466.24,       0.00,     466.24,       3.42,       0.00,       0.00,     435.23,      355.2,      355.2,     -0.000,      0.040,      1.348,        0.0,     1581.4,        0.0,     48.767,      0.000,     104947,     102987,    536.462,    -33.746,       0.00,       0.00,     120.83,       0.00,       -347
-196,     435.97,     104789,     469.56,       0.00,     469.56,       3.32,       0.00,       0.00,     435.97,      355.4,      355.4,     -0.000,      0.040,      1.348,        0.0,     1558.0,        0.0,     47.909,      0.000,     105595,     102466,    536.462,    -33.821,       0.00,       0.00,     120.83,       0.00,       -347
-195,     436.67,     105451,     472.79,       0.00,     472.79,       3.23,       0.00,       0.00,     436.67,      355.7,      355.7,     -0.000,      0.040,      1.348,        0.0,     1533.6,        0.0,     47.052,      0.000,     106222,     101957,    536.462,    -33.892,       0.00,       0.00,     120.83,       0.00,       -347
-194,     437.32,     106102,     475.92,       0.00,     475.92,       3.13,       0.00,       0.00,     437.32,      355.9,      355.9,     -0.000,      0.040,      1.348,        0.0,     1509.2,        0.0,     46.169,      0.000,     106837,     101457,    536.462,    -33.959,       0.00,       0.00,     120.83,       0.00,       -347
-193,     437.93,     106741,     478.94,       0.00,     478.94,       3.03,       0.00,       0.00,     437.93,      356.2,      356.2,     -0.000,      0.040,      1.348,        0.0,     1483.4,        0.0,     45.273,      0.000,     107441,     100969,    536.462,    -34.022,       0.00,       0.00,     120.83,       0.00,       -347
-192,     438.49,     107368,     481.87,       0.00,     481.87,       2.93,       0.00,       0.00,     438.49,      356.4,      356.4,     -0.000,      0.040,      1.348,        0.0,     1457.5,        0.0,     44.365,      0.000,     108032,     100493,    536.462,    -34.079,       0.00,       0.00,     120.83,       0.00,       -347
-191,     439.01,     107982,     484.70,       0.00,     484.70,       2.83,       0.00,       0.00,     439.01,      356.7,      356.7,     -0.000,      0.040,      1.348,        0.0,     1431.6,        0.0,     43.443,      0.000,     108613,     100031,    536.462,    -34.133,       0.00,       0.00,     120.83,       0.00,       -347
-190,     439.48,     108584,     487.42,       0.00,     487.42,       2.73,       0.00,       0.00,     439.48,      356.9,      356.9,     -0.000,      0.041,      1.347,        0.0,     1406.5,        0.0,     42.511,      0.000,     109182,      99584,    536.462,    -34.182,       0.00,       0.00,     120.83,       0.00,       -347
-189,     439.91,     109176,     490.05,       0.00,     490.05,       2.63,       0.00,       0.00,     439.91,      357.2,      357.2,     -0.000,      0.041,      1.347,        0.0,     1381.3,        0.0,     41.571,      0.000,     109742,      99155,    536.462,    -34.226,       0.00,       0.00,     120.83,       0.00,       -347
-188,     440.29,     109756,     492.58,       0.00,     492.58,       2.53,       0.00,       0.00,     440.29,      357.4,      357.4,     -0.000,      0.041,      1.347,        0.0,     1355.9,        0.0,     40.620,      0.000,     110291,      98747,    536.462,    -34.265,       0.00,       0.00,     120.83,       0.00,       -347
-187,     440.63,     110326,     495.02,       0.00,     495.02,       2.43,       0.00,       0.00,     440.63,      357.7,      357.7,     -0.000,      0.041,      1.347,        0.0,     1329.9,        0.0,     39.669,      0.000,     110831,      98364,    536.462,    -34.300,       0.00,       0.00,     120.83,       0.00,       -347
-186,     440.92,     110886,     497.35,       0.00,     497.35,       2.34,       0.00,       0.00,     440.92,      357.9,      357.9,     -0.000,      0.041,      1.347,        0.0,     1304.0,        0.0,     38.723,      0.000,     111362,      98008,    536.462,    -34.330,       0.00,       0.00,     120.83,       0.00,       -347
-185,     441.17,     111437,     499.59,       0.00,     499.59,       2.24,       0.00,       0.00,     441.17,      358.2,      358.2,     -0.000,      0.041,      1.347,        0.0,     1278.1,        0.0,     37.772,      0.000,     111885,      97683,    536.462,    -34.355,       0.00,       0.00,     120.83,       0.00,       -347
-184,     441.37,     111978,     501.74,       0.00,     501.74,       2.15,       0.00,       0.00,     441.37,      358.4,      358.4,     -0.000,      0.041,      1.347,        0.0,     1252.1,        0.0,     36.822,      0.000,     112399,      97393,    536.462,    -34.375,       0.00,       0.00,     120.83,       0.00,       -347
-183,     441.53,     112511,     503.80,       0.00,     503.80,       2.06,       0.00,       0.00,     441.53,      358.7,      358.7,     -0.000,      0.041,      1.347,        0.0,     1226.2,        0.0,     35.922,      0.000,     112889,      97144,    536.462,    -34.390,       0.00,       0.00,     120.83,       0.00,       -347
-182,     441.64,     113036,     505.77,       0.00,     505.77,       1.97,       0.00,       0.00,     441.64,      359.0,      359.0,     -0.000,      0.041,      1.347,        0.0,     1200.2,        0.0,     35.014,      0.000,     113374,      96939,    536.462,    -34.401,       0.00,       0.00,     120.83,       0.00,       -347
-181,     441.71,     113555,     507.65,       0.00,     507.65,       1.88,       0.00,       0.00,     441.71,      359.2,      359.2,     -0.000,      0.041,      1.347,        0.0,     1174.3,        0.0,     34.107,      0.000,     113855,      96782,    536.462,    -34.406,       0.00,       0.00,     120.83,       0.00,       -347
-180,     441.73,     114068,     509.45,       0.00,     509.45,       1.80,       0.00,       0.00,     441.73,      359.5,      359.5,     -0.000,      0.041,      1.347,        0.0,     1148.3,        0.0,     33.203,      0.000,     114333,      96679,    536.462,    -34.406,       0.00,       0.00,     120.83,       0.00,       -347
-179,     441.71,     114576,     511.16,       0.00,     511.16,       1.72,       0.00,       0.00,     441.71,      359.8,      359.8,     -0.000,      0.041,      1.347,        0.0,     1123.1,        0.0,     32.300,      0.000,     114809,      96634,    536.462,    -34.401,       0.00,       0.00,     120.83,       0.00,       -347
-178,     441.64,     115078,     512.80,       0.00,     512.80,       1.63,       0.00,       0.00,     441.64,      360.1,      360.1,     -0.000,      0.041,      1.347,        0.0,     1098.0,        0.0,     31.396,      0.000,     115283,      96652,    536.462,    -34.390,       0.00,       0.00,     120.83,       0.00,       -347
-177,     441.53,     115577,     514.35,       0.00,     514.35,       1.56,       0.00,       0.00,     441.53,      360.3,      360.3,     -0.000,      0.041,      1.347,        0.0,     1072.7,        0.0,     30.498,      0.000,     115756,      96736,    536.462,    -34.375,       0.00,       0.00,     120.83,       0.00,       -346
-176,     441.37,     116072,     515.77,       0.00,     515.77,       1.42,       0.00,       0.00,     441.37,      360.6,      360.6,     -0.000,      0.041,      1.347,        0.0,     1046.7,        0.0,     32.053,      0.000,     116197,      96892,    536.462,    -34.354,       0.00,       0.00,     120.83,       0.00,       -346
-175,     441.17,     116550,     517.14,       0.00,     517.14,       1.37,       0.00,       0.00,     441.17,      360.9,      360.9,     -0.000,      0.041,      1.347,        0.0,     1020.8,        0.0,     31.477,      0.000,     116663,      97123,    536.462,    -34.328,       0.00,       0.00,     120.83,       0.00,       -346
-174,     440.92,     117031,     518.58,       0.00,     518.58,       1.44,       0.00,       0.00,     440.92,      361.2,      361.2,     -0.000,      0.041,      1.347,        0.0,      994.9,        0.0,     25.282,      0.000,     117220,      97433,    536.462,    -34.296,       0.00,       0.00,     120.83,       0.00,       -346
-173,     440.63,     117547,     519.80,       0.00,     519.80,       1.22,       0.00,       0.00,     440.63,      361.5,      361.5,     -0.000,      0.041,      1.347,        0.0,      968.9,        0.0,     28.919,      0.000,     117669,      97824,    536.462,    -34.259,       0.00,       0.00,     120.83,       0.00,       -346
-172,     440.29,     118026,     521.08,       0.00,     521.08,       1.28,       0.00,       0.00,     440.29,      361.8,      361.8,     -0.000,      0.041,      1.347,        0.0,      943.0,        0.0,     26.280,      0.000,     118198,      98300,    536.462,    -34.216,       0.00,       0.00,     120.83,       0.00,       -346
-171,     439.91,     118537,     522.31,       0.00,     522.31,       1.22,       0.00,       0.00,     439.91,      362.1,      362.1,     -0.000,      0.041,      1.347,        0.0,      918.4,        0.0,     24.960,      0.000,     118722,      98861,    536.462,    -34.169,       0.00,       0.00,     120.83,       0.00,       -346
-170,     439.48,     119050,     523.48,       0.00,     523.48,       1.17,       0.00,       0.00,     439.48,      362.5,      362.5,     -0.000,      0.041,      1.347,        0.0,      894.8,        0.0,     23.906,      0.000,     119250,      99509,    536.462,    -34.115,       0.00,       0.00,     120.83,       0.00,       -346
-169,     439.01,     119569,     524.61,       0.00,     524.61,       1.13,       0.00,       0.00,     439.01,      362.8,      362.8,     -0.000,      0.041,      1.347,        0.0,      871.2,        0.0,     22.908,      0.000,     119782,     100244,    536.462,    -34.056,       0.00,       0.00,     120.83,       0.00,       -346
-168,     438.49,     120094,     525.69,       0.00,     525.69,       1.08,       0.00,       0.00,     438.49,      363.1,      363.1,     -0.000,      0.041,      1.347,        0.0,      846.4,        0.0,     21.913,      0.000,     120320,     101063,    536.462,    -33.991,       0.00,       0.00,     120.83,       0.00,       -346
-167,     437.93,     120626,     526.73,       0.00,     526.73,       1.04,       0.00,       0.00,     437.93,      363.5,      363.5,     -0.000,      0.041,      1.347,        0.0,      820.5,        0.0,     20.916,      0.000,     120865,     101965,    536.462,    -33.921,       0.00,       0.00,     120.83,       0.00,       -346
-166,     437.32,     121165,     527.72,       0.00,     527.72,       0.99,       0.00,       0.00,     437.32,      363.9,      363.9,     -0.000,      0.041,      1.346,        0.0,      794.5,        0.0,     19.916,      0.000,     121414,     102947,    536.462,    -33.844,       0.00,       0.00,     120.83,       0.00,       -346
-165,     436.67,     121711,     528.67,       0.00,     528.67,       0.95,       0.00,       0.00,     436.67,      364.2,      364.2,     -0.000,      0.040,      1.346,        0.0,      769.2,        0.0,     18.915,      0.000,     121967,     104003,    536.462,    -33.762,       0.00,       0.00,     120.83,       0.00,       -346
-164,     435.97,     122264,     529.57,       0.00,     529.57,       0.90,       0.00,       0.00,     435.97,      364.6,      364.6,     -0.000,      0.040,      1.346,        0.0,      744.0,        0.0,     17.910,      0.000,     122525,     105128,    536.462,    -33.674,       0.00,       0.00,     120.83,       0.00,       -346
-163,     435.23,     122825,     530.42,       0.00,     530.42,       0.85,       0.00,       0.00,     435.23,      365.0,      365.0,     -0.000,      0.040,      1.346,        0.0,      718.8,        0.0,     16.901,      0.000,     123088,     106316,    536.462,    -33.580,       0.00,       0.00,     120.83,       0.00,       -346
-162,     434.44,     123392,     531.22,       0.00,     531.22,       0.80,       0.00,       0.00,     434.44,      365.4,      365.4,     -0.000,      0.040,      1.346,        0.0,      692.9,        0.0,     15.890,      0.000,     123656,     107559,    536.462,    -33.481,       0.00,       0.00,     120.83,       0.00,       -346
-161,     433.61,     123967,     531.98,       0.00,     531.98,       0.75,       0.00,       0.00,     433.61,      365.8,      365.8,     -0.000,      0.040,      1.346,        0.0,      667.0,        0.0,     14.874,      0.000,     124230,     108848,    536.462,    -33.375,       0.00,       0.00,     120.83,       0.00,       -346
-160,     432.74,     124550,     532.68,       0.00,     532.68,       0.71,       0.00,       0.00,     432.74,      366.2,      366.2,     -0.000,      0.040,      1.346,        0.0,      641.1,        0.0,     13.854,      0.000,     124808,     110174,    536.462,    -33.263,       0.00,       0.00,     120.83,       0.00,       -346
-159,     431.82,     125140,     533.34,       0.00,     533.34,       0.66,       0.00,       0.00,     431.82,      366.6,      366.6,     -0.000,      0.040,      1.346,        0.0,      615.1,        0.0,     12.831,      0.000,     125390,     111527,    536.462,    -33.145,       0.00,       0.00,     120.83,       0.00,       -346
-158,     430.85,     125738,     533.94,       0.00,     533.94,       0.60,       0.00,       0.00,     430.85,      367.1,      367.1,     -0.000,      0.039,      1.346,        0.0,      589.2,        0.0,     11.805,      0.000,     125976,     112896,    536.462,    -33.020,       0.00,       0.00,     120.83,       0.00,       -346
-157,     429.84,     126344,     534.50,       0.00,     534.50,       0.55,       0.00,       0.00,     429.84,      367.5,      367.5,     -0.000,      0.039,      1.346,        0.0,      563.5,        0.0,     10.774,      0.000,     126568,     114271,    536.462,    -32.890,       0.00,       0.00,     120.83,       0.00,       -346
-156,     428.78,     126958,     535.00,       0.00,     535.00,       0.50,       0.00,       0.00,     428.78,      368.0,      368.0,     -0.000,      0.039,      1.346,        0.0,      538.3,        0.0,      9.737,      0.000,     127164,     115640,    536.462,    -32.753,       0.00,       0.00,     120.83,       0.00,       -346
-155,     427.68,     127580,     535.45,       0.00,     535.45,       0.45,       0.00,       0.00,     427.68,      368.5,      368.5,     -0.000,      0.039,      1.346,        0.0,      513.2,        0.0,      8.693,      0.000,     127766,     116994,    536.462,    -32.610,       0.00,       0.00,     120.83,       0.00,       -346
-154,     426.54,     128210,     535.85,       0.00,     535.85,       0.40,       0.00,       0.00,     426.54,      368.9,      368.9,     -0.000,      0.039,      1.346,        0.0,      488.0,        0.0,      7.641,      0.000,     128373,     118324,    536.462,    -32.460,       0.00,       0.00,     120.83,       0.00,       -346
-153,     425.35,     128848,     536.19,       0.00,     536.19,       0.34,       0.00,       0.00,     425.35,      369.4,      369.4,     -0.000,      0.039,      1.346,        0.0,      462.9,        0.0,      6.580,      0.000,     128986,     119621,    536.462,    -32.304,       0.00,       0.00,     120.83,       0.00,       -346
-152,     424.11,     129495,     536.48,       0.00,     536.48,       0.29,       0.00,       0.00,     424.11,      369.9,      369.9,     -0.000,      0.038,      1.346,        0.0,      437.7,        0.0,      5.507,      0.000,     129606,     120879,    536.462,    -32.141,       0.00,       0.00,     120.83,       0.00,       -345
-151,     422.84,     130151,     536.71,       0.00,     536.71,       0.23,       0.00,       0.00,     422.84,      370.4,      370.4,     -0.000,      0.038,      1.346,        0.0,      412.6,        0.0,      4.422,      0.000,     130232,     122093,    536.462,    -31.972,       0.00,       0.00,     120.83,       0.00,       -345
-150,     421.51,     130815,     536.88,       0.00,     536.88,       0.17,       0.00,       0.00,     421.51,      370.9,      370.9,     -0.000,      0.038,      1.345,        0.0,      387.4,        0.0,      3.321,      0.000,     130868,     123257,    536.462,    -31.796,       0.00,       0.00,     120.83,       0.00,       -345
-149,     420.15,     131487,     537.00,       0.00,     537.00,       0.12,       0.00,       0.00,     420.15,      371.5,      371.5,     -0.000,      0.038,      1.345,        0.0,      362.2,        0.0,      2.199,      0.000,     131514,     124370,    536.462,    -31.613,       0.00,       0.00,     120.83,       0.00,       -345
-148,     418.73,     132168,     537.06,       0.00,     537.06,       0.06,       0.00,       0.00,     418.73,      372.0,      372.0,     -0.000,      0.037,      1.345,        0.0,      337.1,        0.0,      1.048,      0.000,     132175,     125429,    536.462,    -31.424,       0.00,       0.00,     120.83,       0.00,       -345
-147,     417.28,     132856,     537.06,       0.00,     537.06,      -0.00,       0.00,       0.00,     417.28,      372.6,      372.6,     -0.000,      0.037,      1.345,        0.0,      311.9,        0.0,      0.000,      0.000,     132858,     126433,    536.462,    -31.227,       0.00,       0.00,     120.83,       0.00,       -345
-146,     415.78,     133555,     536.99,       0.00,     536.99,      -0.07,       0.00,       0.00,     415.78,      373.1,      373.1,     -0.000,      0.037,      1.345,        0.0,      287.4,        0.0,     -1.400,      0.000,     133541,     127384,    536.462,    -31.024,       0.00,       0.00,     120.83,       0.00,       -345
-145,     414.23,     134257,     536.87,       0.00,     536.87,      -0.12,       0.00,       0.00,     414.23,      373.7,      373.7,     -0.000,      0.037,      1.345,        0.0,      265.4,        0.0,     -2.585,      0.000,     134196,     128281,    536.462,    -30.814,       0.00,       0.00,     120.83,       0.00,       -345
-144,     412.64,     134965,     536.69,       0.00,     536.69,      -0.17,       0.00,       0.00,     412.64,      374.3,      374.3,     -0.000,      0.036,      1.345,        0.0,      243.4,        0.0,     -3.654,      0.000,     134813,     129126,    536.462,    -30.596,       0.00,       0.00,     120.83,       0.00,       -345
-143,     411.01,     135682,     536.47,       0.00,     536.47,      -0.22,       0.00,       0.00,     411.01,      374.9,      374.9,     -0.000,      0.036,      1.345,        0.0,      223.0,        0.0,     -4.614,      0.000,     135378,     129921,    536.462,    -30.372,       0.00,       0.00,     120.83,       0.00,       -345
-142,     409.33,     136409,     536.21,       0.00,     536.21,      -0.26,       0.00,       0.00,     409.33,      375.4,      375.4,     -0.000,      0.036,      1.345,        0.0,      205.2,        0.0,     -5.461,      0.000,     135883,     130670,    536.462,    -30.140,       0.00,       0.00,     120.83,       0.00,       -345
-141,     407.61,     137149,     535.92,       0.00,     535.92,      -0.29,       0.00,       0.00,     407.61,      376.0,      376.0,     -0.000,      0.035,      1.345,        0.0,      187.3,        0.0,     -6.161,      0.000,     136311,     131374,    536.462,    -29.901,       0.00,       0.00,     120.83,       0.00,       -345
-140,     405.85,     137904,     535.60,       0.00,     535.60,      -0.32,       0.00,       0.00,     405.85,      376.6,      376.6,     -0.000,      0.035,      1.345,        0.0,      169.9,        0.0,     -6.695,      0.000,     136650,     132037,    536.462,    -29.655,       0.00,       0.00,     120.83,       0.00,       -345
-139,     404.04,     138677,     535.26,       0.00,     535.26,      -0.34,       0.00,       0.00,     404.04,      377.2,      377.2,     -0.000,      0.035,      1.345,        0.0,      153.4,        0.0,     -7.061,      0.000,     136898,     132663,    536.462,    -29.401,       0.00,       0.00,     120.83,       0.00,       -345
-138,     402.19,     139473,     534.92,       0.00,     534.92,      -0.35,       0.00,       0.00,     402.19,      377.8,      377.8,     -0.000,      0.034,      1.344,        0.0,      136.9,        0.0,     -7.229,      0.000,     137041,     133254,    536.462,    -29.140,       0.00,       0.00,     120.83,       0.00,       -345
-137,     400.30,     140295,     534.57,       0.00,     534.57,      -0.35,       0.00,       0.00,     400.30,      378.5,      378.5,     -0.000,      0.034,      1.344,        0.0,      122.5,        0.0,     -7.277,      0.000,     137117,     133813,    536.462,    -28.871,       0.00,       0.00,     120.83,       0.00,       -345
-136,     398.36,     141146,     534.23,       0.00,     534.23,      -0.34,       0.00,       0.00,     398.36,      379.1,      379.1,     -0.000,      0.034,      1.344,        0.0,      109.9,        0.0,     -7.229,      0.000,     137140,     134344,    536.462,    -28.595,       0.00,       0.00,     120.83,       0.00,       -345
-135,     396.38,     142027,     533.89,       0.00,     533.89,      -0.33,       0.00,       0.00,     396.38,      379.8,      379.8,     -0.000,      0.033,      1.344,        0.0,       97.4,        0.0,     -7.021,      0.000,     137078,     134849,    536.462,    -28.310,       0.00,       0.00,     120.83,       0.00,       -345
-134,     394.36,     142944,     533.57,       0.00,     533.57,      -0.32,       0.00,       0.00,     394.36,      380.5,      380.5,     -0.000,      0.033,      1.344,        0.0,       87.2,        0.0,     -6.810,      0.000,     137013,     135331,    536.462,    -28.018,       0.00,       0.00,     120.83,       0.00,       -345
-133,     392.29,     143896,     533.26,       0.00,     533.26,      -0.31,       0.00,       0.00,     392.29,      381.2,      381.2,     -0.000,      0.033,      1.344,        0.0,       77.7,        0.0,     -6.528,      0.000,     136910,     135794,    536.462,    -27.718,       0.00,       0.00,     120.83,       0.00,       -345
-132,     390.18,     144886,     532.97,       0.00,     532.97,      -0.29,       0.00,       0.00,     390.18,      381.9,      381.9,     -0.000,      0.032,      1.344,        0.0,       68.3,        0.0,     -6.133,      0.000,     136752,     136238,    536.462,    -27.410,       0.00,       0.00,     120.83,       0.00,       -345
-131,     388.03,     145916,     532.70,       0.00,     532.70,      -0.28,       0.00,       0.00,     388.03,      382.7,      382.7,     -0.000,      0.032,      1.344,        0.0,       61.9,        0.0,     -5.892,      0.000,     136672,     136667,    536.462,    -27.093,       0.00,       0.00,     120.83,       0.00,       -345
-130,     385.84,     146986,     532.43,       0.00,     532.43,      -0.26,       0.00,       0.00,     385.84,      383.4,      383.4,     -0.000,      0.031,      1.344,        0.0,       55.6,        0.0,     -5.589,      0.000,     136565,     137082,    536.462,    -26.768,       0.00,       0.00,     120.83,       0.00,       -345
-129,     383.61,     148097,     532.19,       0.00,     532.19,      -0.25,       0.00,       0.00,     383.61,      384.2,      384.2,     -0.000,      0.031,      1.343,        0.0,       49.7,        0.0,     -5.259,      0.000,     136451,     137485,    536.462,    -26.434,       0.00,       0.00,     120.83,       0.00,       -345
-128,     381.34,     149250,     531.95,       0.00,     531.95,      -0.24,       0.00,       0.00,     381.34,      385.0,      385.0,     -0.000,      0.031,      1.343,        0.0,       45.8,        0.0,     -5.070,      0.000,     136413,     137876,    536.462,    -26.092,       0.00,       0.00,     120.83,       0.00,       -345
-127,     379.02,     150445,     531.73,       0.00,     531.73,      -0.23,       0.00,       0.00,     379.02,      385.9,      385.9,     -0.000,      0.030,      1.343,        0.0,       41.9,        0.0,     -4.840,      0.000,     136362,     138258,    536.462,    -25.740,       0.00,       0.00,     120.83,       0.00,       -345
-126,     376.67,     151684,     531.51,       0.00,     531.51,      -0.22,       0.00,       0.00,     376.67,      386.8,      386.8,     -0.000,      0.030,      1.343,        0.0,       38.6,        0.0,     -4.642,      0.000,     136337,     138629,    536.462,    -25.380,       0.00,       0.00,     120.83,       0.00,       -345
-125,     374.27,     152966,     531.30,       0.00,     531.30,      -0.21,       0.00,       0.00,     374.27,      387.6,      387.6,     -0.000,      0.029,      1.343,        0.0,       36.2,        0.0,     -4.527,      0.000,     136361,     138992,    536.462,    -25.010,       0.00,       0.00,     120.83,       0.00,       -345
