CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-177,     443.96,     137077,     628.54,       0.00,     628.54,       0.49,      -0.00,       0.00,     443.96,      356.1,      356.1,     -0.000,      0.047,      1.348,        0.0,     1098.0,        0.0,      8.837,      0.000,     136974,     129796,    552.116,    -35.335,       0.00,       0.00,     120.83,       0.00,   -437.011
-176,     443.81,     137318,     628.80,       0.00,     628.80,       0.26,      -0.00,       0.00,     443.81,      356.2,      356.2,     -0.000,      0.047,      1.348,        0.0,     1072.7,        0.0,      0.824,      0.000,     137373,     130569,    552.116,    -35.310,       0.00,       0.00,     120.83,       0.00,   -436.963
-175,     443.60,     137522,     628.84,       0.00,     628.84,       0.05,      -0.00,       0.00,     443.60,      356.4,      356.4,     -0.000,      0.047,      1.348,        0.0,     1046.7,        0.0,      0.857,      0.000,     137500,     131293,    552.116,    -35.279,       0.00,       0.00,     120.83,       0.00,   -436.916
-174,     443.36,     137692,     628.89,       0.00,     628.89,       0.05,      -0.00,       0.00,     443.36,      356.6,      356.6,     -0.000,      0.047,      1.348,        0.0,     1020.8,        0.0,      0.888,      0.000,     137635,     131973,    552.116,    -35.242,       0.00,       0.00,     120.83,       0.00,   -436.870
-173,     443.06,     137881,     628.93,       0.00,     628.93,       0.04,      -0.00,       0.00,     443.06,      356.8,      356.8,     -0.000,      0.047,      1.348,        0.0,      994.9,        0.0,      0.836,      0.000,     137788,     132613,    552.116,    -35.198,       0.00,       0.00,     120.83,       0.00,   -436.823
-172,     442.73,     138088,     628.98,       0.00,     628.98,       0.04,      -0.00,       0.00,     442.73,      357.0,      357.0,     -0.000,      0.047,      1.347,        0.0,      968.9,        0.0,      0.780,      0.000,     137957,     133215,    552.116,    -35.149,       0.00,       0.00,     120.83,       0.00,   -436.776
-171,     442.34,     138314,     629.02,       0.00,     629.02,       0.04,      -0.00,       0.00,     442.34,      357.2,      357.2,     -0.000,      0.047,      1.347,        0.0,      943.0,        0.0,      0.733,      0.000,     138144,     133785,    552.116,    -35.093,       0.00,       0.00,     120.83,       0.00,   -436.729
-170,     441.92,     138559,     629.05,       0.00,     629.05,       0.04,      -0.00,       0.00,     441.92,      357.4,      357.4,     -0.000,      0.046,      1.347,        0.0,      918.4,        0.0,      0.675,      0.000,     138349,     134324,    552.116,    -35.031,       0.00,       0.00,     120.83,       0.00,   -436.683
-169,     441.44,     138823,     628.55,       0.00,     628.55,      -0.50,      -0.00,       0.00,     441.44,      357.7,      357.7,     -0.000,      0.046,      1.347,        0.0,      894.8,        0.0,     -8.774,      0.000,     138755,     134837,    552.116,    -34.962,       0.00,       0.00,     120.83,       0.00,   -436.637
-168,     440.93,     138948,     627.86,       0.00,     627.86,      -0.69,      -0.00,       0.00,     440.93,      357.8,      357.8,     -0.000,      0.046,      1.347,        0.0,      871.2,        0.0,    -12.055,      0.000,     138813,     135325,    552.116,    -34.887,       0.00,       0.00,     120.83,       0.00,   -436.590
-167,     440.37,     139035,     627.06,       0.00,     627.06,      -0.80,      -0.00,       0.00,     440.37,      358.0,      358.0,     -0.000,      0.046,      1.347,        0.0,      846.4,        0.0,    -13.935,      0.000,     138849,     135791,    552.116,    -34.806,       0.00,       0.00,     120.83,       0.00,   -436.544
-166,     439.76,     139109,     626.17,       0.00,     626.17,      -0.89,      -0.00,       0.00,     439.76,      358.1,      358.1,     -0.000,      0.046,      1.347,        0.0,      820.5,        0.0,    -15.501,      0.000,     138869,     136238,    552.116,    -34.718,       0.00,       0.00,     120.83,       0.00,   -436.498
-165,     439.11,     139175,     625.19,       0.00,     625.19,      -0.97,      -0.00,       0.00,     439.11,      358.2,      358.2,     -0.000,      0.046,      1.347,        0.0,      794.5,        0.0,    -16.968,      0.000,     138875,     136666,    552.116,    -34.624,       0.00,       0.00,     120.83,       0.00,   -436.452
-164,     438.41,     139236,     624.14,       0.00,     624.14,      -1.06,      -0.00,       0.00,     438.41,      358.3,      358.3,     -0.000,      0.046,      1.347,        0.0,      769.2,        0.0,    -18.380,      0.000,     138866,     137077,    552.116,    -34.524,       0.00,       0.00,     120.83,       0.00,   -436.407
-163,     437.67,     139291,     623.00,       0.00,     623.00,      -1.13,      -0.00,       0.00,     437.67,      358.4,      358.4,     -0.000,      0.046,      1.347,        0.0,      744.0,        0.0,    -19.742,      0.000,     138843,     137471,    552.116,    -34.418,       0.00,       0.00,     120.83,       0.00,   -436.361
-162,     436.88,     139343,     621.80,       0.00,     621.80,      -1.21,      -0.00,       0.00,     436.88,      358.5,      358.5,     -0.000,      0.046,      1.347,        0.0,      718.8,        0.0,    -21.056,      0.000,     138803,     137848,    552.116,    -34.305,       0.00,       0.00,     120.83,       0.00,   -436.315
-161,     436.05,     139391,     620.52,       0.00,     620.52,      -1.28,      -0.00,       0.00,     436.05,      358.6,      358.6,     -0.000,      0.045,      1.347,        0.0,      692.9,        0.0,    -22.326,      0.000,     138746,     138210,    552.116,    -34.186,       0.00,       0.00,     120.83,       0.00,   -436.270
-160,     435.17,     139436,     619.17,       0.00,     619.17,      -1.35,      -0.00,       0.00,     435.17,      358.7,      358.7,     -0.000,      0.045,      1.347,        0.0,      667.0,        0.0,    -23.547,      0.000,     138669,     138555,    552.116,    -34.061,       0.00,       0.00,     120.83,       0.00,   -436.225
-159,     434.25,     139480,     617.75,       0.00,     617.75,      -1.41,      -0.00,       0.00,     434.25,      358.8,      358.8,     -0.000,      0.045,      1.347,        0.0,      641.1,        0.0,    -24.709,      0.000,     138572,     138884,    552.116,    -33.929,       0.00,       0.00,     120.83,       0.00,   -436.180
-158,     433.29,     139524,     616.28,       0.00,     616.28,      -1.48,      -0.00,       0.00,     433.29,      358.9,      358.9,     -0.000,      0.045,      1.347,        0.0,      615.1,        0.0,    -25.813,      0.000,     138460,     139194,    552.116,    -33.791,       0.00,       0.00,     120.83,       0.00,   -436.135
-157,     432.28,     139568,     614.74,       0.00,     614.74,      -1.53,      -0.00,       0.00,     432.28,      359.0,      359.0,     -0.000,      0.045,      1.347,        0.0,      589.2,        0.0,    -26.851,      0.000,     138328,     139484,    552.116,    -33.647,       0.00,       0.00,     120.83,       0.00,   -436.090
-156,     431.22,     139614,     613.16,       0.00,     613.16,      -1.59,      -0.00,       0.00,     431.22,      359.1,      359.1,     -0.000,      0.045,      1.347,        0.0,      563.5,        0.0,    -27.803,      0.000,     138175,     139754,    552.116,    -33.496,       0.00,       0.00,     120.83,       0.00,   -436.045
-155,     430.12,     139663,     611.52,       0.00,     611.52,      -1.63,      -0.00,       0.00,     430.12,      359.2,      359.2,     -0.000,      0.044,      1.347,        0.0,      538.3,        0.0,    -28.668,      0.000,     137999,     140002,    552.116,    -33.340,       0.00,       0.00,     120.83,       0.00,   -436.001
-154,     428.98,     139718,     609.85,       0.00,     609.85,      -1.67,      -0.00,       0.00,     428.98,      359.3,      359.3,     -0.000,      0.044,      1.347,        0.0,      513.2,        0.0,    -29.437,      0.000,     137797,     140224,    552.116,    -33.177,       0.00,       0.00,     120.83,       0.00,   -435.957
-153,     427.79,     139779,     608.14,       0.00,     608.14,      -1.71,      -0.00,       0.00,     427.79,      359.4,      359.4,     -0.000,      0.044,      1.347,        0.0,      488.0,        0.0,    -30.104,      0.000,     137564,     140419,    552.116,    -33.007,       0.00,       0.00,     120.83,       0.00,   -435.912
-152,     426.55,     139850,     606.40,       0.00,     606.40,      -1.74,      -0.00,       0.00,     426.55,      359.5,      359.5,     -0.000,      0.044,      1.347,        0.0,      462.9,        0.0,    -30.664,      0.000,     137297,     140584,    552.116,    -32.831,       0.00,       0.00,     120.83,       0.00,   -435.868
-151,     425.27,     139932,     604.65,       0.00,     604.65,      -1.76,      -0.00,       0.00,     425.27,      359.6,      359.6,     -0.000,      0.044,      1.347,        0.0,      437.7,        0.0,    -31.107,      0.000,     136990,     140716,    552.116,    -32.649,       0.00,       0.00,     120.83,       0.00,   -435.825
-150,     423.95,     140027,     602.88,       0.00,     602.88,      -1.77,      -0.00,       0.00,     423.95,      359.7,      359.7,     -0.000,      0.044,      1.347,        0.0,      412.6,        0.0,    -31.422,      0.000,     136637,     140813,    552.116,    -32.461,       0.00,       0.00,     120.83,       0.00,   -435.781
-149,     422.58,     140139,     601.10,       0.00,     601.10,      -1.77,      -0.00,       0.00,     422.58,      359.9,      359.9,     -0.000,      0.043,      1.347,        0.0,      387.4,        0.0,    -31.599,      0.000,     136230,     140872,    552.116,    -32.266,       0.00,       0.00,     120.83,       0.00,   -435.738
-148,     421.17,     140270,     599.34,       0.00,     599.34,      -1.77,      -0.00,       0.00,     421.17,      360.0,      360.0,     -0.000,      0.043,      1.347,        0.0,      362.2,        0.0,    -31.621,      0.000,     135762,     140890,    552.116,    -32.065,       0.00,       0.00,     120.83,       0.00,   -435.694
-147,     419.71,     140423,     597.58,       0.00,     597.58,      -1.75,      -0.00,       0.00,     419.71,      360.2,      360.2,     -0.000,      0.043,      1.347,        0.0,      337.1,        0.0,    -31.472,      0.000,     135221,     140863,    552.116,    -31.857,       0.00,       0.00,     120.83,       0.00,   -435.652
-146,     418.21,     140603,     595.87,       0.00,     595.87,      -1.71,      -0.00,       0.00,     418.21,      360.4,      360.4,     -0.000,      0.043,      1.347,        0.0,      311.9,        0.0,    -30.955,      0.000,     134508,     140788,    552.116,    -31.643,       0.00,       0.00,     120.83,       0.00,   -435.609
-145,     416.67,     140816,     594.21,       0.00,     594.21,      -1.66,      -0.00,       0.00,     416.67,      360.6,      360.6,     -0.000,      0.043,      1.347,        0.0,      287.4,        0.0,    -30.158,      0.000,     133668,     140664,    552.116,    -31.423,       0.00,       0.00,     120.83,       0.00,   -435.566
-144,     415.08,     141068,     592.61,       0.00,     592.61,      -1.60,      -0.00,       0.00,     415.08,      360.8,      360.8,     -0.000,      0.042,      1.347,        0.0,      265.4,        0.0,    -29.303,      0.000,     132808,     140487,    552.116,    -31.195,       0.00,       0.00,     120.83,       0.00,   -435.524
-143,     413.45,     141361,     591.09,       0.00,     591.09,      -1.53,      -0.00,       0.00,     413.45,      361.1,      361.1,     -0.000,      0.042,      1.347,        0.0,      243.4,        0.0,    -28.233,      0.000,     131850,     140254,    552.116,    -30.961,       0.00,       0.00,     120.83,       0.00,   -435.482
-142,     411.77,     141700,     589.63,       0.00,     589.63,      -1.45,      -0.00,       0.00,     411.77,      361.4,      361.4,     -0.000,      0.042,      1.347,        0.0,      223.0,        0.0,    -27.095,      0.000,     130866,     139964,    552.116,    -30.721,       0.00,       0.00,     120.83,       0.00,   -435.440
-141,     410.05,     142085,     588.25,       0.00,     588.25,      -1.38,      -0.00,       0.00,     410.05,      361.7,      361.7,     -0.000,      0.042,      1.347,        0.0,      205.2,        0.0,    -25.999,      0.000,     129907,     139615,    552.116,    -30.473,       0.00,       0.00,     120.83,       0.00,   -435.399
-140,     408.29,     142518,     586.94,       0.00,     586.94,      -1.30,      -0.00,       0.00,     408.29,      362.0,      362.0,     -0.000,      0.041,      1.347,        0.0,      187.3,        0.0,    -24.733,      0.000,     128868,     139204,    552.116,    -30.219,       0.00,       0.00,     120.83,       0.00,   -435.357
-139,     406.48,     143001,     585.72,       0.00,     585.72,      -1.22,      -0.00,       0.00,     406.48,      362.4,      362.4,     -0.000,      0.041,      1.347,        0.0,      169.9,        0.0,    -23.347,      0.000,     127775,     138733,    552.116,    -29.957,       0.00,       0.00,     120.83,       0.00,   -435.316
-138,     404.63,     143537,     584.59,       0.00,     584.59,      -1.13,      -0.00,       0.00,     404.63,      362.8,      362.8,     -0.000,      0.041,      1.347,        0.0,      153.4,        0.0,    -21.900,      0.000,     126653,     138199,    552.116,    -29.688,       0.00,       0.00,     120.83,       0.00,   -435.276
-137,     402.73,     144128,     583.55,       0.00,     583.55,      -1.04,      -0.00,       0.00,     402.73,      363.3,      363.3,     -0.000,      0.040,      1.347,        0.0,      136.9,        0.0,    -20.291,      0.000,     125456,     137604,    552.116,    -29.412,       0.00,       0.00,     120.83,       0.00,   -435.235
-136,     400.80,     144777,     582.60,       0.00,     582.60,      -0.95,      -0.00,       0.00,     400.80,      363.7,      363.7,     -0.000,      0.040,      1.346,        0.0,      122.5,        0.0,    -18.827,      0.000,     124325,     136948,    552.116,    -29.129,       0.00,       0.00,     120.83,       0.00,   -435.195
-135,     398.82,     145483,     581.72,       0.00,     581.72,      -0.88,      -0.00,       0.00,     398.82,      364.3,      364.3,     -0.000,      0.040,      1.346,        0.0,      109.9,        0.0,    -17.532,      0.000,     123266,     136232,    552.116,    -28.838,       0.00,       0.00,     120.83,       0.00,   -435.155
-134,     396.79,     146243,     580.92,       0.00,     580.92,      -0.80,      -0.00,       0.00,     396.79,      364.8,      364.8,     -0.000,      0.039,      1.346,        0.0,       97.4,        0.0,    -16.117,      0.000,     122147,     135459,    552.116,    -28.539,       0.00,       0.00,     120.83,       0.00,   -435.116
-133,     394.73,     147060,     580.18,       0.00,     580.18,      -0.73,      -0.00,       0.00,     394.73,      365.4,      365.4,     -0.000,      0.039,      1.346,        0.0,       87.2,        0.0,    -14.953,      0.000,     121137,     134631,    552.116,    -28.232,       0.00,       0.00,     120.83,       0.00,   -435.077
-132,     392.62,     147930,     579.51,       0.00,     579.51,      -0.67,      -0.00,       0.00,     392.62,      366.0,      366.0,     -0.000,      0.039,      1.346,        0.0,       77.7,        0.0,    -13.815,      0.000,     120130,     133751,    552.116,    -27.917,       0.00,       0.00,     120.83,       0.00,   -435.038
-131,     390.47,     148854,     578.91,       0.00,     578.91,      -0.61,      -0.00,       0.00,     390.47,      366.6,      366.6,     -0.000,      0.038,      1.346,        0.0,       68.3,        0.0,    -12.580,      0.000,     119072,     132824,    552.116,    -27.594,       0.00,       0.00,     120.83,       0.00,   -435.000
-130,     388.28,     149834,     578.35,       0.00,     578.35,      -0.56,      -0.00,       0.00,     388.28,      367.3,      367.3,     -0.000,      0.038,      1.346,        0.0,       61.9,        0.0,    -11.795,      0.000,     118201,     131853,    552.116,    -27.263,       0.00,       0.00,     120.83,       0.00,   -434.962
-129,     386.05,     150863,     577.83,       0.00,     577.83,      -0.52,      -0.00,       0.00,     386.05,      368.0,      368.0,     -0.000,      0.037,      1.346,        0.0,       55.6,        0.0,    -10.962,      0.000,     117297,     130843,    552.116,    -26.923,       0.00,       0.00,     120.83,       0.00,   -434.925
-128,     383.77,     151944,     577.35,       0.00,     577.35,      -0.47,      -0.00,       0.00,     383.77,      368.7,      368.7,     -0.000,      0.037,      1.346,        0.0,       49.7,        0.0,    -10.144,      0.000,     116390,     129799,    552.116,    -26.574,       0.00,       0.00,     120.83,       0.00,   -434.888
-127,     381.46,     153077,     576.91,       0.00,     576.91,      -0.45,      -0.00,       0.00,     381.46,      369.5,      369.5,     -0.000,      0.037,      1.346,        0.0,       45.8,        0.0,     -9.653,      0.000,     115610,     128726,    552.116,    -26.216,       0.00,       0.00,     120.83,       0.00,   -434.851
-126,     379.10,     154258,     576.49,       0.00,     576.49,      -0.42,      -0.00,       0.00,     379.10,      370.3,      370.3,     -0.000,      0.036,      1.346,        0.0,       41.9,        0.0,     -9.121,      0.000,     114798,     127630,    552.116,    -25.850,       0.00,       0.00,     120.83,       0.00,   -434.815
-125,     376.71,     155488,     576.09,       0.00,     576.09,      -0.39,      -0.00,       0.00,     376.71,      371.1,      371.1,     -0.000,      0.036,      1.345,        0.0,       38.6,        0.0,     -8.677,      0.000,     114013,     126516,    552.116,    -25.474,       0.00,       0.00,     120.83,       0.00,   -434.779
-124,     374.27,     156768,     575.71,       0.00,     575.71,      -0.38,      -0.00,       0.00,     374.27,      371.9,      371.9,     -0.000,      0.035,      1.345,        0.0,       36.2,        0.0,     -8.406,      0.000,     113288,     125389,    552.116,    -25.089,       0.00,       0.00,     120.83,       0.00,   -434.744
-123,     371.79,     158095,     575.35,       0.00,     575.35,      -0.36,      -0.00,       0.00,     371.79,      372.8,      372.8,     -0.000,      0.035,      1.345,        0.0,       33.8,        0.0,     -8.107,      0.000,     112539,     124256,    552.116,    -24.694,       0.00,       0.00,     120.83,       0.00,   -434.709
-122,     369.28,     159471,     575.01,       0.00,     575.01,      -0.34,      -0.00,       0.00,     369.28,      373.7,      373.7,     -0.000,      0.034,      1.345,        0.0,       31.5,        0.0,     -7.781,      0.000,     111770,     123122,    552.116,    -24.290,       0.00,       0.00,     120.83,       0.00,   -434.674
-121,     366.72,     160899,     574.68,       0.00,     574.68,      -0.33,      -0.00,       0.00,     366.72,      374.6,      374.6,     -0.000,      0.034,      1.345,        0.0,       29.1,        0.0,     -7.428,      0.000,     110978,     121992,    552.116,    -23.876,       0.00,       0.00,     120.83,       0.00,   -434.641
-120,     364.13,     162381,     574.37,       0.00,     574.37,      -0.31,      -0.00,       0.00,     364.13,      375.5,      375.5,     -0.000,      0.033,      1.345,        0.0,       26.8,        0.0,     -7.045,      0.000,     110164,     120872,    552.116,    -23.452,       0.00,       0.00,     120.83,       0.00,   -434.607
-119,     361.50,     163917,     574.09,       0.00,     574.09,      -0.29,      -0.00,       0.00,     361.50,      376.5,      376.5,     -0.000,      0.033,      1.345,        0.0,       24.4,        0.0,     -6.631,      0.000,     109328,     119766,    552.116,    -23.017,       0.00,       0.00,     120.83,       0.00,   -434.574
-118,     358.83,     165511,     573.83,       0.00,     573.83,      -0.26,      -0.00,       0.00,     358.83,      377.4,      377.4,     -0.000,      0.032,      1.344,        0.0,       22.1,        0.0,     -6.185,      0.000,     108471,     118678,    552.116,    -22.572,       0.00,       0.00,     120.83,       0.00,   -434.542
-117,     356.12,     167165,     573.59,       0.00,     573.59,      -0.24,      -0.00,       0.00,     356.12,      378.4,      378.4,     -0.000,      0.032,      1.344,        0.0,       19.7,        0.0,     -5.704,      0.000,     107592,     117614,    552.116,    -22.117,       0.00,       0.00,     120.83,       0.00,   -434.510
-116,     353.38,     168880,     573.37,       0.00,     573.37,      -0.22,      -0.00,       0.00,     353.38,      379.5,      379.5,     -0.000,      0.031,      1.344,        0.0,       17.3,        0.0,     -5.181,      0.000,     106692,     116576,    552.116,    -21.650,       0.00,       0.00,     120.83,       0.00,   -434.479
-115,     350.60,     170660,     573.18,       0.00,     573.18,      -0.19,      -0.00,       0.00,     350.60,      380.5,      380.5,     -0.000,      0.031,      1.344,        0.0,       15.0,        0.0,     -4.603,      0.000,     105766,     115567,    552.116,    -21.173,       0.00,       0.00,     120.83,       0.00,   -434.449
-114,     347.78,     172508,     573.02,       0.00,     573.02,      -0.16,      -0.00,       0.00,     347.78,      381.6,      381.6,     -0.000,      0.030,      1.344,        0.0,       12.8,        0.0,     -4.054,      0.000,     104848,     114590,    552.116,    -20.684,       0.00,       0.00,     120.83,       0.00,   -434.418
-113,     344.93,     174424,     572.87,       0.00,     572.87,      -0.15,      -0.00,       0.00,     344.93,      382.8,      382.8,     -0.000,      0.029,      1.344,        0.0,       11.4,        0.0,     -3.702,      0.000,     104003,     113646,    552.116,    -20.184,       0.00,       0.00,     120.83,       0.00,   -434.389
-112,     342.04,     176408,     572.73,       0.00,     572.73,      -0.13,      -0.00,       0.00,     342.04,      383.9,      383.9,     -0.000,      0.029,      1.344,        0.0,       10.0,        0.0,     -3.327,      0.000,     103148,     112737,    552.116,    -19.671,       0.00,       0.00,     120.83,       0.00,   -434.360
-111,     339.12,     178462,     572.62,       0.00,     572.62,      -0.11,      -0.00,       0.00,     339.12,      385.1,      385.1,     -0.000,      0.028,      1.343,        0.0,        8.5,        0.0,     -2.921,      0.000,     102284,     111863,    552.116,    -19.147,       0.00,       0.00,     120.83,       0.00,   -434.332
-110,     336.17,     180590,     572.52,       0.00,     572.52,      -0.10,      -0.00,       0.00,     336.17,      386.3,      386.3,     -0.000,      0.028,      1.343,        0.0,        7.0,        0.0,     -2.448,      0.000,     101399,     111025,    552.116,    -18.611,       0.00,       0.00,     120.83,       0.00,   -434.305
-109,     333.18,     182794,     572.45,       0.00,     572.45,      -0.07,      -0.00,       0.00,     333.18,      387.5,      387.5,     -0.000,      0.027,      1.343,        0.0,        5.4,        0.0,     -1.943,      0.000,     100508,     110223,    552.116,    -18.061,       0.00,       0.00,     120.83,       0.00,   -434.278
-108,     330.16,     185077,     572.39,       0.00,     572.39,      -0.06,      -0.00,       0.00,     330.16,      388.8,      388.8,     -0.000,      0.026,      1.343,        0.0,        4.1,        0.0,     -1.518,      0.000,      99650,     109458,    552.116,    -17.500,       0.00,       0.00,     120.83,       0.00,   -434.252
-107,     327.11,     187441,     572.35,       0.00,     572.35,      -0.05,      -0.00,       0.00,     327.11,      390.1,      390.1,     -0.000,      0.025,      1.343,        0.0,        3.3,        0.0,     -1.249,      0.000,      98854,     108728,    552.116,    -16.925,       0.00,       0.00,     120.83,       0.00,   -434.226
-106,     324.03,     189886,     572.31,       0.00,     572.31,      -0.04,      -0.00,       0.00,     324.03,      391.4,      391.4,     -0.000,      0.025,      1.342,        0.0,        2.5,        0.0,     -0.955,      0.000,      98054,     108032,    552.116,    -16.336,       0.00,       0.00,     120.83,       0.00,   -434.201
-105,     320.91,     192415,     572.28,       0.00,     572.28,      -0.03,      -0.00,       0.00,     320.91,      392.8,      392.8,     -0.000,      0.024,      1.342,        0.0,        1.7,        0.0,     -0.659,      0.000,      97264,     107371,    552.116,    -15.734,       0.00,       0.00,     120.83,       0.00,   -434.177
-104,     317.77,     195031,     572.27,       0.00,     572.27,      -0.01,      -0.00,       0.00,     317.77,      394.1,      394.1,     -0.000,      0.023,      1.342,        0.0,        1.0,        0.0,     -0.362,      0.000,      96482,     106743,    552.116,    -15.118,       0.00,       0.00,     120.83,       0.00,   -434.154
-103,     314.60,     197738,     572.27,       0.00,     572.27,      -0.00,      -0.00,       0.00,     314.60,      395.5,      395.5,     -0.000,      0.022,      1.342,        0.0,        0.2,        0.0,     -0.063,      0.000,      95708,     106146,    552.116,    -14.488,       0.00,       0.00,     120.83,       0.00,   -434.132
-102,     311.40,     200538,     572.26,       0.00,     572.26,      -0.00,      -0.00,       0.00,     311.40,      397.0,      397.0,     -0.000,      0.022,      1.342,        0.0,        0.0,        0.0,      0.000,      0.000,      95024,     105581,    552.116,    -13.844,       0.00,       0.00,     120.83,       0.00,   -434.110
-101,     308.17,     203430,     572.26,       0.00,     572.26,      -0.00,      -0.00,       0.00,     308.17,      398.5,      398.5,     -0.000,      0.021,      1.341,        0.0,        0.0,        0.0,      0.000,      0.000,      94370,     105046,    552.116,    -13.184,       0.00,       0.00,     120.83,       0.00,   -434.089
-100,     304.91,     206391,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     304.91,      399.9,      399.9,     -0.000,      0.009,      1.341,        0.0,        0.0,        0.0,      0.000,      0.000,      93727,     104553,     -0.674,      0.000,       0.00,       0.00,     120.83,       0.00,      0.009
-99,     301.63,     209466,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     301.63,      401.4,      401.4,     -0.000,      0.009,      1.341,        0.0,        0.0,        0.0,      0.000,      0.000,      93092,     104074,     -1.364,      0.000,       0.00,       0.00,     120.83,       0.00,      0.018
-98,     298.33,     212643,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     298.33,      403.0,      403.0,     -0.000,      0.009,      1.341,        0.0,        0.0,        0.0,      0.000,      0.000,      92466,     103624,     -2.070,      0.000,       0.00,       0.00,     120.83,       0.00,      0.027
-97,     295.00,     215927,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     295.00,      404.6,      404.6,     -0.000,      0.008,      1.340,        0.0,        0.0,        0.0,      0.000,      0.000,      91847,     103200,     -2.791,      0.000,       0.00,       0.00,     120.83,       0.00,      0.035
-96,     291.65,     219322,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     291.65,      406.2,      406.2,     -0.000,      0.008,      1.340,        0.0,        0.0,        0.0,      0.000,      0.000,      91235,     102803,     -3.529,      0.000,       0.00,       0.00,     120.83,       0.00,      0.043
-95,     288.27,     222833,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     288.27,      407.8,      407.8,     -0.000,      0.007,      1.340,        0.0,        0.0,        0.0,      0.000,      0.000,      90629,     102434,     -4.284,      0.000,       0.00,       0.00,     120.83,       0.00,      0.050
-94,     284.87,     226463,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     284.87,      409.5,      409.5,     -0.000,      0.007,      1.340,        0.0,        0.0,        0.0,      0.000,      0.000,      90028,     102091,     -5.055,      0.000,       0.00,       0.00,     120.83,       0.00,      0.057
-93,     281.46,     230219,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     281.46,      411.2,      411.2,     -0.000,      0.006,      1.339,        0.0,        0.0,        0.0,      0.000,      0.000,      89432,     101776,     -5.844,      0.000,       0.00,       0.00,     120.83,       0.00,      0.063
-92,     278.02,     234103,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     278.02,      412.9,      412.9,     -0.000,      0.006,      1.339,        0.0,        0.0,        0.0,      0.000,      0.000,      88840,     101489,     -6.651,      0.000,       0.00,       0.00,     120.83,       0.00,      0.069
-91,     274.57,     238123,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     274.57,      414.7,      414.7,     -0.000,      0.005,      1.339,        0.0,        0.0,        0.0,      0.000,      0.000,      88253,     101231,     -7.476,      0.000,       0.00,       0.00,     120.83,       0.00,      0.074
-90,     271.09,     242283,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     271.09,      416.5,      416.5,     -0.000,      0.005,      1.339,        0.0,        0.0,        0.0,      0.000,      0.000,      87669,     101003,     -8.319,      0.000,       0.00,       0.00,     120.83,       0.00,      0.079
-89,     267.61,     246590,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     267.61,      418.4,      418.4,     -0.000,      0.004,      1.338,        0.0,        0.0,        0.0,      0.000,      0.000,      87088,     100806,     -9.181,      0.000,       0.00,       0.00,     120.83,       0.00,      0.084
-88,     264.10,     251048,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     264.10,      420.3,      420.3,     -0.000,      0.004,      1.338,        0.0,        0.0,        0.0,      0.000,      0.000,      86513,     100641,    -10.062,      0.000,       0.00,       0.00,     120.83,       0.00,      0.087
-87,     260.58,     255665,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     260.58,      422.2,      422.2,     -0.000,      0.003,      1.338,        0.0,        0.0,        0.0,      0.000,      0.000,      85942,     100510,    -10.964,      0.000,       0.00,       0.00,     120.83,       0.00,      0.091
-86,     257.05,     260447,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     257.05,      424.2,      424.2,     -0.000,      0.003,      1.338,        0.0,        0.0,        0.0,      0.000,      0.000,      85374,     100415,    -11.885,      0.000,       0.00,       0.00,     120.83,       0.00,      0.094
-85,     253.51,     265401,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     253.51,      426.2,      426.2,     -0.000,      0.002,      1.337,        0.0,        0.0,        0.0,      0.000,      0.000,      84810,     100357,    -12.827,      0.000,       0.00,       0.00,     120.83,       0.00,      0.096
-84,     249.96,     270535,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     249.96,      428.2,      428.2,     -0.000,      0.002,      1.337,        0.0,        0.0,        0.0,      0.000,      0.000,      84249,     100337,    -13.789,      0.000,       0.00,       0.00,     120.83,       0.00,      0.098
-83,     246.39,     275855,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     246.39,      430.3,      430.3,     -0.000,      0.001,      1.337,        0.0,        0.0,        0.0,      0.000,      0.000,      83690,     100358,    -14.774,      0.000,       0.00,       0.00,     120.83,       0.00,      0.099
